x-axis,F1
+95.790000E+03,+610.6E-06
+95.795000E+03,+559.4E-06
+95.800000E+03,+455.8E-06
+95.805000E+03,+327.8E-06
+95.810000E+03,+323.9E-06
+95.815000E+03,+355.9E-06
+95.820000E+03,+382.3E-06
+95.825000E+03,+407.9E-06
+95.830000E+03,+501.2E-06
+95.835000E+03,+582.4E-06
+95.840000E+03,+403.2E-06
+95.845000E+03,+274.6E-06
+95.850000E+03,+441.0E-06
+95.855000E+03,+518.7E-06
+95.860000E+03,+313.9E-06
+95.865000E+03,+221.6E-06
+95.870000E+03,+356.0E-06
+95.875000E+03,+351.9E-06
+95.880000E+03,+159.9E-06
+95.885000E+03,+156.4E-06
+95.890000E+03,+329.2E-06
+95.895000E+03,+373.3E-06
+95.900000E+03,+334.9E-06
+95.905000E+03,+413.4E-06
+95.910000E+03,+541.4E-06
+95.915000E+03,+348.9E-06
+95.920000E+03,+73.7E-06
+95.925000E+03,+264.2E-06
+95.930000E+03,+513.8E-06
+95.935000E+03,+349.4E-06
+95.940000E+03,+207.4E-06
+95.945000E+03,+457.0E-06
+95.950000E+03,+628.2E-06
+95.955000E+03,+404.2E-06
+95.960000E+03,+287.6E-06
+95.965000E+03,+479.6E-06
+95.970000E+03,+548.1E-06
+95.975000E+03,+388.1E-06
+95.980000E+03,+358.7E-06
+95.985000E+03,+493.1E-06
+95.990000E+03,+521.1E-06
+95.995000E+03,+457.1E-06
+96.000000E+03,+437.4E-06
+96.005000E+03,+443.8E-06
+96.010000E+03,+482.5E-06
+96.015000E+03,+533.7E-06
+96.020000E+03,+459.9E-06
+96.025000E+03,+357.5E-06
+96.030000E+03,+417.5E-06
+96.035000E+03,+494.3E-06
+96.040000E+03,+366.5E-06
+96.045000E+03,+263.2E-06
+96.050000E+03,+404.0E-06
+96.055000E+03,+502.3E-06
+96.060000E+03,+412.7E-06
+96.065000E+03,+376.3E-06
+96.070000E+03,+478.7E-06
+96.075000E+03,+481.7E-06
+96.080000E+03,+315.3E-06
+96.085000E+03,+329.4E-06
+96.090000E+03,+553.4E-06
+96.095000E+03,+500.3E-06
+96.100000E+03,+225.1E-06
+96.105000E+03,+256.7E-06
+96.110000E+03,+455.1E-06
+96.115000E+03,+336.0E-06
+96.120000E+03,+105.6E-06
+96.125000E+03,+301.7E-06
+96.130000E+03,+583.3E-06
+96.135000E+03,+361.3E-06
+96.140000E+03,+109.5E-06
+96.145000E+03,+423.1E-06
+96.150000E+03,+684.8E-06
+96.155000E+03,+531.2E-06
+96.160000E+03,+422.0E-06
+96.165000E+03,+486.0E-06
+96.170000E+03,+493.1E-06
+96.175000E+03,+365.1E-06
+96.180000E+03,+331.7E-06
+96.185000E+03,+446.9E-06
+96.190000E+03,+466.5E-06
+96.195000E+03,+383.3E-06
+96.200000E+03,+399.4E-06
+96.205000E+03,+489.0E-06
+96.210000E+03,+514.5E-06
+96.215000E+03,+508.1E-06
+96.220000E+03,+438.5E-06
+96.225000E+03,+348.9E-06
+96.230000E+03,+423.0E-06
+96.235000E+03,+525.4E-06
+96.240000E+03,+379.8E-06
+96.245000E+03,+229.4E-06
+96.250000E+03,+325.4E-06
+96.255000E+03,+408.9E-06
+96.260000E+03,+408.9E-06
+96.265000E+03,+430.3E-06
+96.270000E+03,+526.3E-06
+96.275000E+03,+537.5E-06
+96.280000E+03,+364.7E-06
+96.285000E+03,+353.9E-06
+96.290000E+03,+577.9E-06
+96.295000E+03,+542.2E-06
+96.300000E+03,+247.8E-06
+96.305000E+03,+325.7E-06
+96.310000E+03,+658.5E-06
+96.315000E+03,+543.4E-06
+96.320000E+03,+223.4E-06
+96.325000E+03,+342.0E-06
+96.330000E+03,+585.2E-06
+96.335000E+03,+438.0E-06
+96.340000E+03,+233.2E-06
+96.345000E+03,+373.9E-06
+96.350000E+03,+510.4E-06
+96.355000E+03,+363.2E-06
+96.360000E+03,+249.5E-06
+96.365000E+03,+326.3E-06
+96.370000E+03,+339.6E-06
+96.375000E+03,+154.0E-06
+96.380000E+03,+178.3E-06
+96.385000E+03,+619.9E-06
+96.390000E+03,+829.0E-06
+96.395000E+03,+726.6E-06
+96.400000E+03,+574.3E-06
+96.405000E+03,+375.9E-06
+96.410000E+03,+318.7E-06
+96.415000E+03,+350.7E-06
+96.420000E+03,+382.7E-06
+96.425000E+03,+414.7E-06
+96.430000E+03,+426.2E-06
+96.435000E+03,+432.6E-06
+96.440000E+03,+461.8E-06
+96.445000E+03,+493.8E-06
+96.450000E+03,+595.1E-06
+96.455000E+03,+673.2E-06
+96.460000E+03,+455.6E-06
+96.465000E+03,+311.3E-06
+96.470000E+03,+528.9E-06
+96.475000E+03,+601.1E-06
+96.480000E+03,+261.9E-06
+96.485000E+03,+140.1E-06
+96.490000E+03,+415.3E-06
+96.495000E+03,+444.7E-06
+96.500000E+03,+169.5E-06
+96.505000E+03,+160.1E-06
+96.510000E+03,+377.7E-06
+96.515000E+03,+376.9E-06
+96.520000E+03,+248.9E-06
+96.525000E+03,+450.1E-06
+96.530000E+03,+776.5E-06
+96.535000E+03,+569.5E-06
+96.540000E+03,+243.1E-06
+96.545000E+03,+411.6E-06
+96.550000E+03,+628.1E-06
+96.555000E+03,+416.9E-06
+96.560000E+03,+247.7E-06
+96.565000E+03,+478.1E-06
+96.570000E+03,+641.3E-06
+96.575000E+03,+513.3E-06
+96.580000E+03,+444.5E-06
+96.585000E+03,+527.7E-06
+96.590000E+03,+563.1E-06
+96.595000E+03,+518.3E-06
+96.600000E+03,+485.4E-06
+96.605000E+03,+466.2E-06
+96.610000E+03,+457.8E-06
+96.615000E+03,+457.8E-06
+96.620000E+03,+495.3E-06
+96.625000E+03,+552.9E-06
+96.630000E+03,+624.7E-06
+96.635000E+03,+701.5E-06
+96.640000E+03,+462.6E-06
+96.645000E+03,+161.8E-06
+96.650000E+03,+295.0E-06
+96.655000E+03,+454.0E-06
+96.660000E+03,+281.2E-06
+96.665000E+03,+140.6E-06
+96.670000E+03,+249.4E-06
+96.675000E+03,+342.3E-06
+96.680000E+03,+374.3E-06
+96.685000E+03,+427.4E-06
+96.690000E+03,+529.8E-06
+96.695000E+03,+511.7E-06
+96.700000E+03,+306.9E-06
+96.705000E+03,+319.3E-06
+96.710000E+03,+562.5E-06
+96.715000E+03,+517.4E-06
+96.720000E+03,+261.4E-06
+96.725000E+03,+378.6E-06
+96.730000E+03,+679.4E-06
+96.735000E+03,+550.6E-06
+96.740000E+03,+288.2E-06
+96.745000E+03,+354.3E-06
+96.750000E+03,+475.9E-06
+96.755000E+03,+294.1E-06
+96.760000E+03,+118.6E-06
+96.765000E+03,+483.4E-06
+96.770000E+03,+762.8E-06
+96.775000E+03,+487.6E-06
+96.780000E+03,+319.5E-06
+96.785000E+03,+517.9E-06
+96.790000E+03,+610.2E-06
+96.795000E+03,+475.8E-06
+96.800000E+03,+436.2E-06
+96.805000E+03,+532.2E-06
+96.810000E+03,+541.1E-06
+96.815000E+03,+464.3E-06
+96.820000E+03,+463.9E-06
+96.825000E+03,+515.1E-06
+96.830000E+03,+548.7E-06
+96.835000E+03,+574.3E-06
+96.840000E+03,+484.7E-06
+96.845000E+03,+363.1E-06
+96.850000E+03,+415.1E-06
+96.855000E+03,+491.9E-06
+96.860000E+03,+420.1E-06
+96.865000E+03,+354.8E-06
+96.870000E+03,+470.0E-06
+96.875000E+03,+550.0E-06
+96.880000E+03,+434.8E-06
+96.885000E+03,+373.0E-06
+96.890000E+03,+475.4E-06
+96.895000E+03,+521.6E-06
+96.900000E+03,+457.6E-06
+96.905000E+03,+534.1E-06
+96.910000E+03,+796.5E-06
+96.915000E+03,+710.7E-06
+96.920000E+03,+307.5E-06
+96.925000E+03,+302.4E-06
+96.930000E+03,+545.6E-06
+96.935000E+03,+475.9E-06
+96.940000E+03,+277.5E-06
+96.945000E+03,+458.5E-06
+96.950000E+03,+733.7E-06
+96.955000E+03,+476.9E-06
+96.960000E+03,+156.9E-06
+96.965000E+03,+563.0E-06
+96.970000E+03,+928.8E-06
+96.975000E+03,+711.2E-06
+96.980000E+03,+527.7E-06
+96.985000E+03,+508.5E-06
+96.990000E+03,+494.4E-06
+96.995000E+03,+494.4E-06
+97.000000E+03,+480.7E-06
+97.005000E+03,+442.3E-06
+97.010000E+03,+357.8E-06
+97.015000E+03,+217.0E-06
+97.020000E+03,+308.8E-06
+97.025000E+03,+596.8E-06
+97.030000E+03,+657.2E-06
+97.035000E+03,+586.8E-06
+97.040000E+03,+474.5E-06
+97.045000E+03,+346.5E-06
+97.050000E+03,+323.5E-06
+97.055000E+03,+323.5E-06
+97.060000E+03,+469.6E-06
+97.065000E+03,+628.7E-06
+97.070000E+03,+635.1E-06
+97.075000E+03,+629.5E-06
+97.080000E+03,+514.3E-06
+97.085000E+03,+449.2E-06
+97.090000E+03,+596.4E-06
+97.095000E+03,+643.8E-06
+97.100000E+03,+439.0E-06
+97.105000E+03,+400.4E-06
+97.110000E+03,+637.2E-06
+97.115000E+03,+615.9E-06
+97.120000E+03,+302.3E-06
+97.125000E+03,+297.8E-06
+97.130000E+03,+534.6E-06
+97.135000E+03,+545.3E-06
+97.140000E+03,+436.5E-06
+97.145000E+03,+700.5E-06
+97.150000E+03,+1.0909E-03
+97.155000E+03,+793.6E-06
+97.160000E+03,+364.8E-06
+97.165000E+03,+502.7E-06
+97.170000E+03,+671.6E-06
+97.175000E+03,+434.8E-06
+97.180000E+03,+251.4E-06
+97.185000E+03,+469.0E-06
+97.190000E+03,+593.8E-06
+97.195000E+03,+369.8E-06
+97.200000E+03,+300.8E-06
+97.205000E+03,+588.8E-06
+97.210000E+03,+674.4E-06
+97.215000E+03,+450.4E-06
+97.220000E+03,+448.1E-06
+97.225000E+03,+678.5E-06
+97.230000E+03,+697.1E-06
+97.235000E+03,+562.7E-06
+97.240000E+03,+592.1E-06
+97.245000E+03,+700.9E-06
+97.250000E+03,+760.6E-06
+97.255000E+03,+805.4E-06
+97.260000E+03,+613.9E-06
+97.265000E+03,+383.5E-06
+97.270000E+03,+518.4E-06
+97.275000E+03,+660.5E-06
+97.280000E+03,+551.7E-06
+97.285000E+03,+475.2E-06
+97.290000E+03,+603.2E-06
+97.295000E+03,+665.2E-06
+97.300000E+03,+505.2E-06
+97.305000E+03,+446.2E-06
+97.310000E+03,+599.8E-06
+97.315000E+03,+644.6E-06
+97.320000E+03,+535.8E-06
+97.325000E+03,+647.7E-06
+97.330000E+03,+974.1E-06
+97.335000E+03,+778.4E-06
+97.340000E+03,+234.4E-06
+97.345000E+03,+355.2E-06
+97.350000E+03,+771.2E-06
+97.355000E+03,+544.0E-06
+97.360000E+03,+140.8E-06
+97.365000E+03,+468.0E-06
+97.370000E+03,+896.8E-06
+97.375000E+03,+598.9E-06
+97.380000E+03,+315.6E-06
+97.385000E+03,+578.0E-06
+97.390000E+03,+757.7E-06
+97.395000E+03,+488.9E-06
+97.400000E+03,+361.6E-06
+97.405000E+03,+662.4E-06
+97.410000E+03,+799.5E-06
+97.415000E+03,+620.3E-06
+97.420000E+03,+557.7E-06
+97.425000E+03,+647.3E-06
+97.430000E+03,+676.2E-06
+97.435000E+03,+650.6E-06
+97.440000E+03,+577.5E-06
+97.445000E+03,+475.1E-06
+97.450000E+03,+422.8E-06
+97.455000E+03,+390.8E-06
+97.460000E+03,+508.1E-06
+97.465000E+03,+661.7E-06
+97.470000E+03,+660.3E-06
+97.475000E+03,+641.1E-06
+97.480000E+03,+659.9E-06
+97.485000E+03,+687.5E-06
+97.490000E+03,+809.1E-06
+97.495000E+03,+861.3E-06
+97.500000E+03,+586.1E-06
+97.505000E+03,+456.4E-06
+97.510000E+03,+725.2E-06
+97.515000E+03,+793.5E-06
+97.520000E+03,+505.5E-06
+97.525000E+03,+521.8E-06
+97.530000E+03,+905.8E-06
+97.535000E+03,+828.9E-06
+97.540000E+03,+368.1E-06
+97.545000E+03,+458.7E-06
+97.550000E+03,+861.9E-06
+97.555000E+03,+652.4E-06
+97.560000E+03,+217.2E-06
+97.565000E+03,+504.0E-06
+97.570000E+03,+945.6E-06
+97.575000E+03,+630.9E-06
+97.580000E+03,+253.2E-06
+97.585000E+03,+592.4E-06
+97.590000E+03,+868.0E-06
+97.595000E+03,+580.0E-06
+97.600000E+03,+405.0E-06
+97.605000E+03,+699.4E-06
+97.610000E+03,+856.2E-06
+97.615000E+03,+670.6E-06
+97.620000E+03,+594.3E-06
+97.625000E+03,+696.7E-06
+97.630000E+03,+696.4E-06
+97.635000E+03,+581.2E-06
+97.640000E+03,+621.4E-06
+97.645000E+03,+781.4E-06
+97.650000E+03,+848.8E-06
+97.655000E+03,+868.0E-06
+97.660000E+03,+733.6E-06
+97.665000E+03,+548.0E-06
+97.670000E+03,+642.8E-06
+97.675000E+03,+790.0E-06
+97.680000E+03,+614.0E-06
+97.685000E+03,+427.6E-06
+97.690000E+03,+658.0E-06
+97.695000E+03,+822.0E-06
+97.700000E+03,+502.0E-06
+97.705000E+03,+307.6E-06
+97.710000E+03,+576.4E-06
+97.715000E+03,+678.8E-06
+97.720000E+03,+403.6E-06
+97.725000E+03,+345.2E-06
+97.730000E+03,+614.0E-06
+97.735000E+03,+643.8E-06
+97.740000E+03,+426.2E-06
+97.745000E+03,+530.0E-06
+97.750000E+03,+862.8E-06
+97.755000E+03,+684.7E-06
+97.760000E+03,+262.3E-06
+97.765000E+03,+534.0E-06
+97.770000E+03,+1.0140E-03
+97.775000E+03,+710.8E-06
+97.780000E+03,+282.0E-06
+97.785000E+03,+616.7E-06
+97.790000E+03,+955.4E-06
+97.795000E+03,+635.4E-06
+97.800000E+03,+416.5E-06
+97.805000E+03,+819.7E-06
+97.810000E+03,+1.0414E-03
+97.815000E+03,+663.8E-06
+97.820000E+03,+529.6E-06
+97.825000E+03,+900.8E-06
+97.830000E+03,+1.0180E-03
+97.835000E+03,+781.2E-06
+97.840000E+03,+746.9E-06
+97.845000E+03,+906.9E-06
+97.850000E+03,+939.6E-06
+97.855000E+03,+888.4E-06
+97.860000E+03,+859.4E-06
+97.865000E+03,+840.2E-06
+97.870000E+03,+992.6E-06
+97.875000E+03,+1.1910E-03
+97.880000E+03,+757.9E-06
+97.885000E+03,+239.5E-06
+97.890000E+03,+512.5E-06
+97.895000E+03,+775.5E-06
+97.900000E+03,+596.3E-06
+97.905000E+03,+485.2E-06
+97.910000E+03,+734.8E-06
+97.915000E+03,+850.8E-06
+97.920000E+03,+569.2E-06
+97.925000E+03,+516.7E-06
+97.930000E+03,+900.7E-06
+97.935000E+03,+954.8E-06
+97.940000E+03,+583.6E-06
+97.945000E+03,+568.2E-06
+97.950000E+03,+869.0E-06
+97.955000E+03,+676.0E-06
+97.960000E+03,+183.2E-06
+97.965000E+03,+376.7E-06
+97.970000E+03,+843.9E-06
+97.975000E+03,+597.9E-06
+97.980000E+03,+181.9E-06
+97.985000E+03,+705.0E-06
+97.990000E+03,+1.3322E-03
+97.995000E+03,+879.2E-06
+98.000000E+03,+485.1E-06
+98.005000E+03,+805.1E-06
+98.010000E+03,+1.0214E-03
+98.015000E+03,+759.0E-06
+98.020000E+03,+614.4E-06
+98.025000E+03,+787.2E-06
+98.030000E+03,+853.0E-06
+98.035000E+03,+731.4E-06
+98.040000E+03,+691.6E-06
+98.045000E+03,+749.2E-06
+98.050000E+03,+761.1E-06
+98.055000E+03,+735.5E-06
+98.060000E+03,+689.4E-06
+98.065000E+03,+631.8E-06
+98.070000E+03,+616.5E-06
+98.075000E+03,+616.5E-06
+98.080000E+03,+658.8E-06
+98.085000E+03,+710.0E-06
+98.090000E+03,+749.4E-06
+98.095000E+03,+787.0E-06
+98.100000E+03,+755.0E-06
+98.105000E+03,+745.1E-06
+98.110000E+03,+924.3E-06
+98.115000E+03,+1.0063E-03
+98.120000E+03,+692.7E-06
+98.125000E+03,+570.2E-06
+98.130000E+03,+915.8E-06
+98.135000E+03,+960.2E-06
+98.140000E+03,+518.6E-06
+98.145000E+03,+481.5E-06
+98.150000E+03,+891.1E-06
+98.155000E+03,+868.2E-06
+98.160000E+03,+516.2E-06
+98.165000E+03,+756.1E-06
+98.170000E+03,+1.3001E-03
+98.175000E+03,+957.1E-06
+98.180000E+03,+323.5E-06
+98.185000E+03,+642.7E-06
+98.190000E+03,+1.1355E-03
+98.195000E+03,+775.4E-06
+98.200000E+03,+381.3E-06
+98.205000E+03,+669.3E-06
+98.210000E+03,+869.3E-06
+98.215000E+03,+446.9E-06
+98.220000E+03,+246.2E-06
+98.225000E+03,+847.8E-06
+98.230000E+03,+1.1368E-03
+98.235000E+03,+727.2E-06
+98.240000E+03,+657.0E-06
+98.245000E+03,+1.0922E-03
+98.250000E+03,+1.2015E-03
+98.255000E+03,+977.5E-06
+98.260000E+03,+907.6E-06
+98.265000E+03,+946.0E-06
+98.270000E+03,+945.2E-06
+98.275000E+03,+926.0E-06
+98.280000E+03,+877.1E-06
+98.285000E+03,+819.5E-06
+98.290000E+03,+867.1E-06
+98.295000E+03,+931.1E-06
+98.300000E+03,+878.7E-06
+98.305000E+03,+834.6E-06
+98.310000E+03,+1.0458E-03
+98.315000E+03,+1.1728E-03
+98.320000E+03,+795.2E-06
+98.325000E+03,+588.0E-06
+98.330000E+03,+933.6E-06
+98.335000E+03,+1.0439E-03
+98.340000E+03,+672.7E-06
+98.345000E+03,+632.9E-06
+98.350000E+03,+1.0489E-03
+98.355000E+03,+1.0146E-03
+98.360000E+03,+553.8E-06
+98.365000E+03,+713.7E-06
+98.370000E+03,+1.2769E-03
+98.375000E+03,+990.3E-06
+98.380000E+03,+337.5E-06
+98.385000E+03,+794.1E-06
+98.390000E+03,+1.5429E-03
+98.395000E+03,+1.0185E-03
+98.400000E+03,+327.3E-06
+98.405000E+03,+855.2E-06
+98.410000E+03,+1.3355E-03
+98.415000E+03,+791.5E-06
+98.420000E+03,+444.6E-06
+98.425000E+03,+1.1166E-03
+98.430000E+03,+1.5245E-03
+98.435000E+03,+1.1597E-03
+98.440000E+03,+955.0E-06
+98.445000E+03,+1.0510E-03
+98.450000E+03,+1.0287E-03
+98.455000E+03,+855.9E-06
+98.460000E+03,+894.5E-06
+98.465000E+03,+1.1185E-03
+98.470000E+03,+1.1624E-03
+98.475000E+03,+1.0984E-03
+98.480000E+03,+1.0390E-03
+98.485000E+03,+981.4E-06
+98.490000E+03,+1.0327E-03
+98.495000E+03,+1.1095E-03
+98.500000E+03,+1.0129E-03
+98.505000E+03,+897.7E-06
+98.510000E+03,+1.0948E-03
+98.515000E+03,+1.2586E-03
+98.520000E+03,+1.0666E-03
+98.525000E+03,+988.3E-06
+98.530000E+03,+1.4235E-03
+98.535000E+03,+1.5309E-03
+98.540000E+03,+769.3E-06
+98.545000E+03,+540.2E-06
+98.550000E+03,+1.2314E-03
+98.555000E+03,+1.2731E-03
+98.560000E+03,+549.9E-06
+98.565000E+03,+504.9E-06
+98.570000E+03,+1.0105E-03
+98.575000E+03,+901.4E-06
+98.580000E+03,+453.4E-06
+98.585000E+03,+864.1E-06
+98.590000E+03,+1.5809E-03
+98.595000E+03,+1.0125E-03
+98.600000E+03,+180.5E-06
+98.605000E+03,+936.6E-06
+98.610000E+03,+1.8039E-03
+98.615000E+03,+1.2215E-03
+98.620000E+03,+744.0E-06
+98.625000E+03,+1.1344E-03
+98.630000E+03,+1.3644E-03
+98.635000E+03,+954.8E-06
+98.640000E+03,+802.2E-06
+98.645000E+03,+1.2694E-03
+98.650000E+03,+1.4700E-03
+98.655000E+03,+1.2460E-03
+98.660000E+03,+1.1475E-03
+98.665000E+03,+1.1859E-03
+98.670000E+03,+1.1914E-03
+98.675000E+03,+1.1722E-03
+98.680000E+03,+1.1190E-03
+98.685000E+03,+1.0486E-03
+98.690000E+03,+1.1235E-03
+98.695000E+03,+1.2451E-03
+98.700000E+03,+1.0570E-03
+98.705000E+03,+813.8E-06
+98.710000E+03,+998.4E-06
+98.715000E+03,+1.1965E-03
+98.720000E+03,+1.0237E-03
+98.725000E+03,+909.4E-06
+98.730000E+03,+1.1974E-03
+98.735000E+03,+1.3350E-03
+98.740000E+03,+938.2E-06
+98.745000E+03,+805.2E-06
+98.750000E+03,+1.2532E-03
+98.755000E+03,+1.3254E-03
+98.760000E+03,+845.4E-06
+98.765000E+03,+894.0E-06
+98.770000E+03,+1.4764E-03
+98.775000E+03,+1.3222E-03
+98.780000E+03,+656.6E-06
+98.785000E+03,+1.0224E-03
+98.790000E+03,+1.8672E-03
+98.795000E+03,+1.2628E-03
+98.800000E+03,+238.8E-06
+98.805000E+03,+981.6E-06
+98.810000E+03,+1.9928E-03
+98.815000E+03,+1.2454E-03
+98.820000E+03,+512.1E-06
+98.825000E+03,+1.2993E-03
+98.830000E+03,+1.8938E-03
+98.835000E+03,+1.3626E-03
+98.840000E+03,+1.0362E-03
+98.845000E+03,+1.3626E-03
+98.850000E+03,+1.4620E-03
+98.855000E+03,+1.1036E-03
+98.860000E+03,+1.0519E-03
+98.865000E+03,+1.4167E-03
+98.870000E+03,+1.4541E-03
+98.875000E+03,+1.1853E-03
+98.880000E+03,+1.2597E-03
+98.885000E+03,+1.5541E-03
+98.890000E+03,+1.5969E-03
+98.895000E+03,+1.5329E-03
+98.900000E+03,+1.4486E-03
+98.905000E+03,+1.3590E-03
+98.910000E+03,+1.5476E-03
+98.915000E+03,+1.7716E-03
+98.920000E+03,+1.3747E-03
+98.925000E+03,+1.0269E-03
+98.930000E+03,+1.4685E-03
+98.935000E+03,+1.7398E-03
+98.940000E+03,+1.1510E-03
+98.945000E+03,+861.0E-06
+98.950000E+03,+1.4306E-03
+98.955000E+03,+1.5964E-03
+98.960000E+03,+1.0140E-03
+98.965000E+03,+1.0017E-03
+98.970000E+03,+1.7057E-03
+98.975000E+03,+1.6106E-03
+98.980000E+03,+823.4E-06
+98.985000E+03,+1.1223E-03
+98.990000E+03,+2.0631E-03
+98.995000E+03,+1.5131E-03
+99.000000E+03,+386.7E-06
+99.005000E+03,+1.0937E-03
+99.010000E+03,+2.2201E-03
+99.015000E+03,+1.4726E-03
+99.020000E+03,+531.8E-06
+99.025000E+03,+1.4518E-03
+99.030000E+03,+2.2066E-03
+99.035000E+03,+1.3106E-03
+99.040000E+03,+761.6E-06
+99.045000E+03,+1.7472E-03
+99.050000E+03,+2.2806E-03
+99.055000E+03,+1.6342E-03
+99.060000E+03,+1.4067E-03
+99.065000E+03,+1.8931E-03
+99.070000E+03,+2.0125E-03
