x-axis,F1
+6.700E+03,-77.28469E+00
+6.800E+03,-75.37050E+00
+6.900E+03,-75.73203E+00
+7.000E+03,-74.57059E+00
+7.100E+03,-76.69301E+00
+7.200E+03,-81.87942E+00
+7.300E+03,-73.45951E+00
+7.400E+03,-72.47443E+00
+7.500E+03,-77.20419E+00
+7.600E+03,-82.55989E+00
+7.700E+03,-81.14529E+00
+7.800E+03,-73.12208E+00
+7.900E+03,-73.04703E+00
+8.000E+03,-67.79124E+00
+8.100E+03,-73.21732E+00
+8.200E+03,-96.49005E+00
+8.300E+03,-76.65387E+00
+8.400E+03,-77.35450E+00
+8.500E+03,-83.23944E+00
+8.600E+03,-78.59827E+00
+8.700E+03,-73.85451E+00
+8.800E+03,-79.44705E+00
+8.900E+03,-74.35304E+00
+9.000E+03,-72.62321E+00
+9.100E+03,-77.55421E+00
+9.200E+03,-78.31488E+00
+9.300E+03,-76.80277E+00
+9.400E+03,-76.18542E+00
+9.500E+03,-80.46071E+00
+9.600E+03,-70.84641E+00
+9.700E+03,-79.97775E+00
+9.800E+03,-75.60979E+00
+9.900E+03,-78.66325E+00
+10.000E+03,-79.18538E+00
+10.100E+03,-85.14298E+00
+10.200E+03,-89.45306E+00
+10.300E+03,-72.66117E+00
+10.400E+03,-80.79633E+00
+10.500E+03,-77.64042E+00
+10.600E+03,-80.79023E+00
+10.700E+03,-80.52583E+00
+10.800E+03,-75.61096E+00
+10.900E+03,-82.25200E+00
+11.000E+03,-78.32686E+00
+11.100E+03,-73.50880E+00
+11.200E+03,-75.91716E+00
+11.300E+03,-72.55217E+00
+11.400E+03,-76.54818E+00
+11.500E+03,-72.32362E+00
+11.600E+03,-80.95835E+00
+11.700E+03,-73.78852E+00
+11.800E+03,-77.70763E+00
+11.900E+03,-70.39960E+00
+12.000E+03,-79.70862E+00
+12.100E+03,-76.42717E+00
+12.200E+03,-77.04407E+00
+12.300E+03,-75.62227E+00
+12.400E+03,-80.42802E+00
+12.500E+03,-71.75317E+00
+12.600E+03,-80.85951E+00
+12.700E+03,-76.46180E+00
+12.800E+03,-92.08537E+00
+12.900E+03,-81.38624E+00
+13.000E+03,-71.76512E+00
+13.100E+03,-69.35427E+00
+13.200E+03,-82.16383E+00
+13.300E+03,-83.77020E+00
+13.400E+03,-73.72742E+00
+13.500E+03,-76.14185E+00
+13.600E+03,-78.01469E+00
+13.700E+03,-70.71092E+00
+13.800E+03,-80.68422E+00
+13.900E+03,-76.89965E+00
+14.000E+03,-85.11565E+00
+14.100E+03,-72.93344E+00
+14.200E+03,-76.31170E+00
+14.300E+03,-75.77725E+00
+14.400E+03,-83.76783E+00
+14.500E+03,-75.12854E+00
+14.600E+03,-71.47332E+00
+14.700E+03,-71.44246E+00
+14.800E+03,-77.52761E+00
+14.900E+03,-73.33526E+00
+15.000E+03,-73.25849E+00
+15.100E+03,-75.78277E+00
+15.200E+03,-73.20838E+00
+15.300E+03,-77.69650E+00
+15.400E+03,-75.65606E+00
+15.500E+03,-80.47521E+00
+15.600E+03,-73.82059E+00
+15.700E+03,-78.72596E+00
+15.800E+03,-68.25549E+00
+15.900E+03,-81.17070E+00
+16.000E+03,-71.00181E+00
+16.100E+03,-74.15361E+00
+16.200E+03,-75.10248E+00
+16.300E+03,-73.26435E+00
+16.400E+03,-84.82305E+00
+16.500E+03,-78.71720E+00
+16.600E+03,-89.30986E+00
+16.700E+03,-84.01564E+00
+16.800E+03,-79.66683E+00
+16.900E+03,-87.50682E+00
+17.000E+03,-82.67503E+00
+17.100E+03,-81.35846E+00
+17.200E+03,-81.58461E+00
+17.300E+03,-80.63018E+00
+17.400E+03,-73.16595E+00
+17.500E+03,-81.72817E+00
+17.600E+03,-74.35280E+00
+17.700E+03,-75.30916E+00
+17.800E+03,-76.59468E+00
+17.900E+03,-73.78968E+00
+18.000E+03,-75.66918E+00
+18.100E+03,-79.34886E+00
+18.200E+03,-71.66857E+00
+18.300E+03,-72.00376E+00
+18.400E+03,-78.40088E+00
+18.500E+03,-75.67690E+00
+18.600E+03,-75.31494E+00
+18.700E+03,-76.91780E+00
+18.800E+03,-71.53002E+00
+18.900E+03,-81.11977E+00
+19.000E+03,-73.74592E+00
+19.100E+03,-76.10095E+00
+19.200E+03,-77.37620E+00
+19.300E+03,-80.02985E+00
+19.400E+03,-73.24426E+00
+19.500E+03,-71.66646E+00
+19.600E+03,-73.44470E+00
+19.700E+03,-82.94096E+00
+19.800E+03,-87.02282E+00
+19.900E+03,-77.66425E+00
+20.000E+03,-84.39384E+00
+20.100E+03,-80.04427E+00
+20.200E+03,-71.44355E+00
+20.300E+03,-75.14988E+00
+20.400E+03,-76.61048E+00
+20.500E+03,-77.90415E+00
+20.600E+03,-78.19896E+00
+20.700E+03,-76.05436E+00
+20.800E+03,-78.20576E+00
+20.900E+03,-74.17126E+00
+21.000E+03,-72.20256E+00
+21.100E+03,-75.36173E+00
+21.200E+03,-87.21624E+00
+21.300E+03,-74.81125E+00
+21.400E+03,-78.38729E+00
+21.500E+03,-68.31174E+00
+21.600E+03,-75.98571E+00
+21.700E+03,-70.48289E+00
+21.800E+03,-81.87677E+00
+21.900E+03,-82.49124E+00
+22.000E+03,-75.17136E+00
+22.100E+03,-74.26015E+00
+22.200E+03,-75.05648E+00
+22.300E+03,-72.79953E+00
+22.400E+03,-74.80381E+00
+22.500E+03,-75.94097E+00
+22.600E+03,-84.43264E+00
+22.700E+03,-72.68705E+00
+22.800E+03,-79.41277E+00
+22.900E+03,-78.27175E+00
+23.000E+03,-77.70491E+00
+23.100E+03,-82.94699E+00
+23.200E+03,-76.86459E+00
+23.300E+03,-77.07672E+00
+23.400E+03,-81.03218E+00
+23.500E+03,-73.17831E+00
+23.600E+03,-76.33564E+00
+23.700E+03,-77.53386E+00
+23.800E+03,-71.96572E+00
+23.900E+03,-82.36458E+00
+24.000E+03,-73.63392E+00
+24.100E+03,-72.82687E+00
+24.200E+03,-73.16658E+00
+24.300E+03,-74.97382E+00
+24.400E+03,-76.65906E+00
+24.500E+03,-91.63009E+00
+24.600E+03,-79.33647E+00
+24.700E+03,-74.52022E+00
+24.800E+03,-74.82621E+00
+24.900E+03,-75.22047E+00
+25.000E+03,-75.07993E+00
+25.100E+03,-73.67794E+00
+25.200E+03,-76.57879E+00
+25.300E+03,-78.19277E+00
+25.400E+03,-78.78978E+00
+25.500E+03,-74.31651E+00
+25.600E+03,-81.46065E+00
+25.700E+03,-87.54417E+00
+25.800E+03,-76.79510E+00
+25.900E+03,-72.03816E+00
+26.000E+03,-69.51300E+00
+26.100E+03,-78.11282E+00
+26.200E+03,-73.04453E+00
+26.300E+03,-72.32151E+00
+26.400E+03,-73.09570E+00
+26.500E+03,-76.41003E+00
+26.600E+03,-80.60040E+00
+26.700E+03,-75.77463E+00
+26.800E+03,-75.23359E+00
+26.900E+03,-73.59751E+00
+27.000E+03,-85.69174E+00
+27.100E+03,-77.33314E+00
+27.200E+03,-75.17720E+00
+27.300E+03,-84.48524E+00
+27.400E+03,-83.14008E+00
+27.500E+03,-80.39511E+00
+27.600E+03,-71.22374E+00
+27.700E+03,-74.29069E+00
+27.800E+03,-77.35550E+00
+27.900E+03,-73.65828E+00
+28.000E+03,-82.28418E+00
+28.100E+03,-72.18196E+00
+28.200E+03,-75.10107E+00
+28.300E+03,-83.62106E+00
+28.400E+03,-78.23967E+00
+28.500E+03,-81.05508E+00
+28.600E+03,-77.01460E+00
+28.700E+03,-69.28515E+00
+28.800E+03,-76.58393E+00
+28.900E+03,-74.93939E+00
+29.000E+03,-73.68663E+00
+29.100E+03,-83.15549E+00
+29.200E+03,-71.95461E+00
+29.300E+03,-74.54820E+00
+29.400E+03,-74.78013E+00
+29.500E+03,-74.44027E+00
+29.600E+03,-71.77508E+00
+29.700E+03,-81.12272E+00
+29.800E+03,-73.79056E+00
+29.900E+03,-80.72875E+00
+30.000E+03,-79.96737E+00
+30.100E+03,-79.74954E+00
+30.200E+03,-75.02884E+00
+30.300E+03,-75.52414E+00
+30.400E+03,-71.77342E+00
+30.500E+03,-81.22908E+00
+30.600E+03,-76.27302E+00
+30.700E+03,-77.33459E+00
+30.800E+03,-77.95994E+00
+30.900E+03,-81.19350E+00
+31.000E+03,-74.27684E+00
+31.100E+03,-87.89246E+00
+31.200E+03,-77.92619E+00
+31.300E+03,-74.48505E+00
+31.400E+03,-72.22305E+00
+31.500E+03,-80.13047E+00
+31.600E+03,-75.38021E+00
+31.700E+03,-74.52447E+00
+31.800E+03,-77.40983E+00
+31.900E+03,-77.30326E+00
+32.000E+03,-80.14601E+00
+32.100E+03,-69.32996E+00
+32.200E+03,-74.94020E+00
+32.300E+03,-76.04868E+00
+32.400E+03,-82.09703E+00
+32.500E+03,-79.91751E+00
+32.600E+03,-70.85761E+00
+32.700E+03,-76.82840E+00
+32.800E+03,-85.99753E+00
+32.900E+03,-76.61519E+00
+33.000E+03,-69.15672E+00
+33.100E+03,-81.81069E+00
+33.200E+03,-73.33997E+00
+33.300E+03,-76.82815E+00
+33.400E+03,-72.22150E+00
+33.500E+03,-77.35454E+00
+33.600E+03,-71.32680E+00
+33.700E+03,-80.13679E+00
+33.800E+03,-76.34268E+00
+33.900E+03,-78.15194E+00
+34.000E+03,-81.77202E+00
+34.100E+03,-70.82422E+00
+34.200E+03,-84.38339E+00
+34.300E+03,-72.14340E+00
+34.400E+03,-75.17821E+00
+34.500E+03,-79.62890E+00
+34.600E+03,-73.51270E+00
+34.700E+03,-78.12662E+00
+34.800E+03,-84.94730E+00
+34.900E+03,-72.67655E+00
+35.000E+03,-74.40384E+00
+35.100E+03,-80.31748E+00
+35.200E+03,-82.07904E+00
+35.300E+03,-83.63864E+00
+35.400E+03,-75.64562E+00
+35.500E+03,-77.92481E+00
+35.600E+03,-75.96661E+00
+35.700E+03,-84.65855E+00
+35.800E+03,-75.02619E+00
+35.900E+03,-78.90790E+00
+36.000E+03,-74.15349E+00
+36.100E+03,-74.40074E+00
+36.200E+03,-77.04864E+00
+36.300E+03,-76.09536E+00
+36.400E+03,-76.19565E+00
+36.500E+03,-82.41535E+00
+36.600E+03,-75.35005E+00
+36.700E+03,-74.02944E+00
+36.800E+03,-75.25500E+00
+36.900E+03,-71.71582E+00
+37.000E+03,-77.72674E+00
+37.100E+03,-91.93062E+00
+37.200E+03,-72.80304E+00
+37.300E+03,-75.92644E+00
+37.400E+03,-72.74989E+00
+37.500E+03,-72.98247E+00
+37.600E+03,-73.75539E+00
+37.700E+03,-71.00221E+00
+37.800E+03,-68.98030E+00
+37.900E+03,-70.34106E+00
+38.000E+03,-78.67378E+00
+38.100E+03,-77.52797E+00
+38.200E+03,-70.89787E+00
+38.300E+03,-73.09523E+00
+38.400E+03,-72.73596E+00
+38.500E+03,-74.70502E+00
+38.600E+03,-73.12249E+00
+38.700E+03,-69.99223E+00
+38.800E+03,-80.94377E+00
+38.900E+03,-77.42640E+00
+39.000E+03,-88.60938E+00
+39.100E+03,-70.37980E+00
+39.200E+03,-79.97820E+00
+39.300E+03,-73.08398E+00
+39.400E+03,-75.61609E+00
+39.500E+03,-87.31256E+00
+39.600E+03,-77.12507E+00
+39.700E+03,-74.54153E+00
+39.800E+03,-75.94972E+00
+39.900E+03,-75.34790E+00
+40.000E+03,-93.85214E+00
+40.100E+03,-77.44566E+00
+40.200E+03,-74.88263E+00
+40.300E+03,-73.40763E+00
+40.400E+03,-75.79051E+00
+40.500E+03,-71.22168E+00
+40.600E+03,-69.89383E+00
+40.700E+03,-78.77921E+00
+40.800E+03,-72.31178E+00
+40.900E+03,-71.65951E+00
+41.000E+03,-72.66475E+00
+41.100E+03,-73.69035E+00
+41.200E+03,-76.59343E+00
+41.300E+03,-88.37063E+00
+41.400E+03,-87.31408E+00
+41.500E+03,-78.19767E+00
+41.600E+03,-88.18734E+00
+41.700E+03,-75.26665E+00
+41.800E+03,-73.83876E+00
+41.900E+03,-80.55247E+00
+42.000E+03,-72.44792E+00
+42.100E+03,-73.03709E+00
+42.200E+03,-75.21725E+00
+42.300E+03,-75.96226E+00
+42.400E+03,-80.53702E+00
+42.500E+03,-69.18581E+00
+42.600E+03,-79.27827E+00
+42.700E+03,-76.81796E+00
+42.800E+03,-75.49115E+00
+42.900E+03,-83.04153E+00
+43.000E+03,-69.52983E+00
+43.100E+03,-75.54507E+00
+43.200E+03,-72.02190E+00
+43.300E+03,-77.15160E+00
+43.400E+03,-78.45545E+00
+43.500E+03,-80.80650E+00
+43.600E+03,-75.56264E+00
+43.700E+03,-90.79399E+00
+43.800E+03,-75.64311E+00
+43.900E+03,-74.17236E+00
+44.000E+03,-81.09438E+00
+44.100E+03,-73.69653E+00
+44.200E+03,-71.97604E+00
+44.300E+03,-75.85180E+00
+44.400E+03,-75.10124E+00
+44.500E+03,-76.32200E+00
+44.600E+03,-81.44706E+00
+44.700E+03,-86.90086E+00
+44.800E+03,-76.52417E+00
+44.900E+03,-69.04004E+00
+45.000E+03,-78.69870E+00
+45.100E+03,-73.77289E+00
+45.200E+03,-76.44674E+00
+45.300E+03,-73.81619E+00
+45.400E+03,-76.44799E+00
+45.500E+03,-66.29007E+00
+45.600E+03,-77.10120E+00
+45.700E+03,-90.81430E+00
+45.800E+03,-75.35673E+00
+45.900E+03,-70.47317E+00
+46.000E+03,-75.81282E+00
+46.100E+03,-84.59017E+00
+46.200E+03,-79.25509E+00
+46.300E+03,-78.37032E+00
+46.400E+03,-72.84746E+00
+46.500E+03,-79.66088E+00
+46.600E+03,-77.36357E+00
+46.700E+03,-72.05091E+00
+46.800E+03,-78.05468E+00
+46.900E+03,-69.45247E+00
+47.000E+03,-80.43692E+00
+47.100E+03,-74.71370E+00
+47.200E+03,-77.39022E+00
+47.300E+03,-70.57279E+00
+47.400E+03,-77.17461E+00
+47.500E+03,-74.46370E+00
+47.600E+03,-76.25749E+00
+47.700E+03,-79.08853E+00
+47.800E+03,-75.61827E+00
+47.900E+03,-72.38419E+00
+48.000E+03,-79.56899E+00
+48.100E+03,-80.64599E+00
+48.200E+03,-76.09777E+00
+48.300E+03,-78.60728E+00
+48.400E+03,-81.80388E+00
+48.500E+03,-76.32709E+00
+48.600E+03,-80.70882E+00
+48.700E+03,-79.68589E+00
+48.800E+03,-74.85699E+00
+48.900E+03,-74.32144E+00
+49.000E+03,-74.61916E+00
+49.100E+03,-77.11764E+00
+49.200E+03,-67.63758E+00
+49.300E+03,-86.03946E+00
+49.400E+03,-79.05763E+00
+49.500E+03,-74.52512E+00
+49.600E+03,-74.39256E+00
+49.700E+03,-71.68506E+00
+49.800E+03,-74.74620E+00
+49.900E+03,-85.54729E+00
+50.000E+03,-66.81685E+00
+50.100E+03,-69.27216E+00
+50.200E+03,-82.72104E+00
+50.300E+03,-72.29110E+00
+50.400E+03,-75.35489E+00
+50.500E+03,-70.35298E+00
+50.600E+03,-81.78804E+00
+50.700E+03,-87.85699E+00
+50.800E+03,-71.16007E+00
+50.900E+03,-71.03966E+00
+51.000E+03,-74.31074E+00
+51.100E+03,-71.38252E+00
+51.200E+03,-77.20150E+00
+51.300E+03,-73.50349E+00
+51.400E+03,-83.40851E+00
+51.500E+03,-73.16012E+00
+51.600E+03,-80.82754E+00
+51.700E+03,-80.91425E+00
+51.800E+03,-75.94947E+00
+51.900E+03,-77.54197E+00
+52.000E+03,-83.93315E+00
+52.100E+03,-75.92794E+00
+52.200E+03,-74.55391E+00
+52.300E+03,-73.50028E+00
+52.400E+03,-78.84539E+00
+52.500E+03,-81.03448E+00
+52.600E+03,-80.92185E+00
+52.700E+03,-76.05268E+00
+52.800E+03,-78.49855E+00
+52.900E+03,-77.75820E+00
+53.000E+03,-73.24583E+00
+53.100E+03,-75.08085E+00
+53.200E+03,-74.75764E+00
+53.300E+03,-90.49934E+00
+53.400E+03,-77.80139E+00
+53.500E+03,-74.90065E+00
+53.600E+03,-84.82361E+00
+53.700E+03,-81.28494E+00
+53.800E+03,-74.03996E+00
+53.900E+03,-85.85689E+00
+54.000E+03,-74.78552E+00
+54.100E+03,-79.66401E+00
+54.200E+03,-87.63181E+00
+54.300E+03,-75.65526E+00
+54.400E+03,-73.08553E+00
+54.500E+03,-80.51745E+00
+54.600E+03,-72.04608E+00
+54.700E+03,-77.66744E+00
+54.800E+03,-72.10696E+00
+54.900E+03,-75.64789E+00
+55.000E+03,-76.44556E+00
+55.100E+03,-77.19905E+00
+55.200E+03,-76.35204E+00
+55.300E+03,-74.06584E+00
+55.400E+03,-72.15939E+00
+55.500E+03,-74.00929E+00
+55.600E+03,-74.16127E+00
+55.700E+03,-74.23743E+00
+55.800E+03,-81.41654E+00
+55.900E+03,-74.84675E+00
+56.000E+03,-100.27521E+00
+56.100E+03,-81.68303E+00
+56.200E+03,-91.84075E+00
+56.300E+03,-78.78916E+00
+56.400E+03,-66.67102E+00
+56.500E+03,-76.90358E+00
+56.600E+03,-72.71566E+00
+56.700E+03,-78.20439E+00
+56.800E+03,-80.60047E+00
+56.900E+03,-74.46120E+00
+57.000E+03,-81.12936E+00
+57.100E+03,-73.29191E+00
+57.200E+03,-87.90788E+00
+57.300E+03,-85.82352E+00
+57.400E+03,-76.25968E+00
+57.500E+03,-72.36642E+00
+57.600E+03,-83.67313E+00
+57.700E+03,-70.41303E+00
+57.800E+03,-81.03669E+00
+57.900E+03,-73.16491E+00
+58.000E+03,-68.02226E+00
+58.100E+03,-76.40869E+00
+58.200E+03,-81.37319E+00
+58.300E+03,-76.84146E+00
+58.400E+03,-75.92657E+00
+58.500E+03,-81.79152E+00
+58.600E+03,-87.53298E+00
+58.700E+03,-77.01343E+00
+58.800E+03,-69.77820E+00
+58.900E+03,-67.58403E+00
+59.000E+03,-81.63735E+00
+59.100E+03,-71.41569E+00
+59.200E+03,-82.76262E+00
+59.300E+03,-75.50835E+00
+59.400E+03,-77.65993E+00
+59.500E+03,-77.01183E+00
+59.600E+03,-77.89851E+00
+59.700E+03,-77.19091E+00
+59.800E+03,-78.92967E+00
+59.900E+03,-79.46336E+00
+60.000E+03,-83.56507E+00
+60.100E+03,-70.31879E+00
+60.200E+03,-83.73216E+00
+60.300E+03,-84.35999E+00
+60.400E+03,-78.26365E+00
+60.500E+03,-77.09918E+00
+60.600E+03,-72.01314E+00
+60.700E+03,-73.69355E+00
+60.800E+03,-75.61967E+00
+60.900E+03,-81.55460E+00
+61.000E+03,-76.80261E+00
+61.100E+03,-81.97639E+00
+61.200E+03,-76.61371E+00
+61.300E+03,-75.99991E+00
+61.400E+03,-93.00809E+00
+61.500E+03,-83.28672E+00
+61.600E+03,-67.60556E+00
+61.700E+03,-80.74183E+00
+61.800E+03,-75.19582E+00
+61.900E+03,-86.33674E+00
+62.000E+03,-75.81599E+00
+62.100E+03,-80.81772E+00
+62.200E+03,-71.62934E+00
+62.300E+03,-76.19103E+00
+62.400E+03,-74.86114E+00
+62.500E+03,-75.88452E+00
+62.600E+03,-73.32111E+00
+62.700E+03,-76.10708E+00
+62.800E+03,-76.43838E+00
+62.900E+03,-75.95648E+00
+63.000E+03,-80.59354E+00
+63.100E+03,-73.17711E+00
+63.200E+03,-73.43436E+00
+63.300E+03,-76.22592E+00
+63.400E+03,-80.42444E+00
+63.500E+03,-72.50198E+00
+63.600E+03,-78.78481E+00
+63.700E+03,-75.16899E+00
+63.800E+03,-87.97125E+00
+63.900E+03,-76.74186E+00
+64.000E+03,-71.78519E+00
+64.100E+03,-83.78963E+00
+64.200E+03,-72.05901E+00
+64.300E+03,-78.51280E+00
+64.400E+03,-69.00315E+00
+64.500E+03,-74.56794E+00
+64.600E+03,-79.74730E+00
+64.700E+03,-79.61960E+00
+64.800E+03,-76.25545E+00
+64.900E+03,-77.15772E+00
+65.000E+03,-75.44267E+00
+65.100E+03,-76.07404E+00
+65.200E+03,-81.08498E+00
+65.300E+03,-71.52391E+00
+65.400E+03,-77.94133E+00
+65.500E+03,-72.79670E+00
+65.600E+03,-81.76250E+00
+65.700E+03,-72.14736E+00
+65.800E+03,-75.00378E+00
+65.900E+03,-72.32492E+00
+66.000E+03,-82.39590E+00
+66.100E+03,-76.88618E+00
+66.200E+03,-67.80339E+00
+66.300E+03,-71.17836E+00
+66.400E+03,-80.36984E+00
+66.500E+03,-73.58591E+00
+66.600E+03,-76.74159E+00
+66.700E+03,-78.56926E+00
+66.800E+03,-79.49391E+00
+66.900E+03,-73.36891E+00
+67.000E+03,-78.10453E+00
+67.100E+03,-79.66887E+00
+67.200E+03,-69.39072E+00
+67.300E+03,-75.37718E+00
+67.400E+03,-81.17941E+00
+67.500E+03,-71.13608E+00
+67.600E+03,-70.48554E+00
+67.700E+03,-77.48686E+00
+67.800E+03,-72.12719E+00
+67.900E+03,-73.50441E+00
+68.000E+03,-76.10476E+00
+68.100E+03,-75.00449E+00
+68.200E+03,-71.21287E+00
+68.300E+03,-72.77205E+00
+68.400E+03,-86.11218E+00
+68.500E+03,-78.18001E+00
+68.600E+03,-80.50881E+00
+68.700E+03,-74.66799E+00
+68.800E+03,-72.34561E+00
+68.900E+03,-71.05618E+00
+69.000E+03,-72.76371E+00
+69.100E+03,-81.10483E+00
+69.200E+03,-76.98349E+00
+69.300E+03,-78.40039E+00
+69.400E+03,-74.45024E+00
+69.500E+03,-77.39464E+00
+69.600E+03,-70.02276E+00
+69.700E+03,-72.56662E+00
+69.800E+03,-81.49023E+00
+69.900E+03,-75.72102E+00
+70.000E+03,-79.45030E+00
+70.100E+03,-81.05964E+00
+70.200E+03,-70.67306E+00
+70.300E+03,-80.08900E+00
+70.400E+03,-76.50754E+00
+70.500E+03,-73.95986E+00
+70.600E+03,-74.17798E+00
+70.700E+03,-69.67939E+00
+70.800E+03,-77.42223E+00
+70.900E+03,-71.94101E+00
+71.000E+03,-69.03509E+00
+71.100E+03,-77.10441E+00
+71.200E+03,-83.98362E+00
+71.300E+03,-77.66169E+00
+71.400E+03,-75.57922E+00
+71.500E+03,-76.55554E+00
+71.600E+03,-79.73946E+00
+71.700E+03,-76.39004E+00
+71.800E+03,-80.17767E+00
+71.900E+03,-73.18863E+00
+72.000E+03,-71.89581E+00
+72.100E+03,-75.16300E+00
+72.200E+03,-72.29937E+00
+72.300E+03,-75.30853E+00
+72.400E+03,-81.86175E+00
+72.500E+03,-71.55446E+00
+72.600E+03,-80.88576E+00
+72.700E+03,-74.28000E+00
+72.800E+03,-69.31942E+00
+72.900E+03,-82.24761E+00
+73.000E+03,-77.21470E+00
+73.100E+03,-82.37675E+00
+73.200E+03,-76.29398E+00
+73.300E+03,-76.05990E+00
+73.400E+03,-78.41193E+00
+73.500E+03,-82.30558E+00
+73.600E+03,-74.98299E+00
+73.700E+03,-76.62207E+00
+73.800E+03,-79.11554E+00
+73.900E+03,-73.62787E+00
+74.000E+03,-84.69640E+00
+74.100E+03,-74.14063E+00
+74.200E+03,-75.29539E+00
+74.300E+03,-79.62961E+00
+74.400E+03,-78.33370E+00
+74.500E+03,-72.75617E+00
+74.600E+03,-75.52002E+00
+74.700E+03,-75.92224E+00
+74.800E+03,-75.29014E+00
+74.900E+03,-70.60968E+00
+75.000E+03,-98.24849E+00
+75.100E+03,-73.72978E+00
+75.200E+03,-74.28015E+00
+75.300E+03,-74.89925E+00
+75.400E+03,-78.42004E+00
+75.500E+03,-74.66719E+00
+75.600E+03,-78.26365E+00
+75.700E+03,-76.86569E+00
+75.800E+03,-74.22200E+00
+75.900E+03,-73.61898E+00
+76.000E+03,-81.36846E+00
+76.100E+03,-77.77125E+00
+76.200E+03,-72.92785E+00
+76.300E+03,-81.61972E+00
+76.400E+03,-98.45434E+00
+76.500E+03,-73.39145E+00
+76.600E+03,-84.62507E+00
+76.700E+03,-77.24664E+00
+76.800E+03,-81.31936E+00
+76.900E+03,-79.20951E+00
+77.000E+03,-70.95552E+00
+77.100E+03,-74.98022E+00
+77.200E+03,-75.76950E+00
+77.300E+03,-77.81366E+00
+77.400E+03,-71.75473E+00
+77.500E+03,-73.74813E+00
+77.600E+03,-77.92866E+00
+77.700E+03,-73.79360E+00
+77.800E+03,-81.74022E+00
+77.900E+03,-73.03809E+00
+78.000E+03,-78.85743E+00
+78.100E+03,-79.83629E+00
+78.200E+03,-69.24540E+00
+78.300E+03,-78.87000E+00
+78.400E+03,-73.94018E+00
+78.500E+03,-79.44336E+00
+78.600E+03,-72.31263E+00
+78.700E+03,-78.35641E+00
+78.800E+03,-71.45228E+00
+78.900E+03,-75.12442E+00
+79.000E+03,-79.98726E+00
+79.100E+03,-78.53297E+00
+79.200E+03,-76.12618E+00
+79.300E+03,-71.06126E+00
+79.400E+03,-70.63691E+00
+79.500E+03,-76.52184E+00
+79.600E+03,-74.91987E+00
+79.700E+03,-79.00224E+00
+79.800E+03,-76.23039E+00
+79.900E+03,-80.93378E+00
+80.000E+03,-83.42915E+00
+80.100E+03,-87.28067E+00
+80.200E+03,-79.00245E+00
+80.300E+03,-82.65818E+00
+80.400E+03,-73.18508E+00
+80.500E+03,-92.79615E+00
+80.600E+03,-79.08212E+00
+80.700E+03,-68.64042E+00
+80.800E+03,-75.12542E+00
+80.900E+03,-67.49777E+00
+81.000E+03,-78.14920E+00
+81.100E+03,-83.62237E+00
+81.200E+03,-73.45813E+00
+81.300E+03,-81.30991E+00
+81.400E+03,-79.49493E+00
+81.500E+03,-74.94481E+00
+81.600E+03,-73.11224E+00
+81.700E+03,-69.42565E+00
+81.800E+03,-76.89183E+00
+81.900E+03,-77.43496E+00
+82.000E+03,-78.67052E+00
+82.100E+03,-77.44170E+00
+82.200E+03,-72.03762E+00
