x-axis,1
second,Volt
-8.20000E-03,+428.25125E-03
-8.19000E-03,+428.25125E-03
-8.18000E-03,+428.55820E-03
-8.17000E-03,+430.01893E-03
-8.16000E-03,+432.09356E-03
-8.15000E-03,+436.29145E-03
-8.14000E-03,+436.29145E-03
-8.13000E-03,+436.29145E-03
-8.12000E-03,+436.29145E-03
-8.11000E-03,+450.50691E-03
-8.10000E-03,+444.33165E-03
-8.09000E-03,+444.33165E-03
-8.08000E-03,+444.33165E-03
-8.07000E-03,+444.33165E-03
-8.06000E-03,+444.79965E-03
-8.05000E-03,+449.82922E-03
-8.04000E-03,+444.33165E-03
-8.03000E-03,+452.37185E-03
-8.02000E-03,+451.64554E-03
-8.01000E-03,+457.61111E-03
-8.00000E-03,+457.24743E-03
-7.99000E-03,+452.37185E-03
-7.98000E-03,+452.37185E-03
-7.97000E-03,+460.41206E-03
-7.96000E-03,+455.27817E-03
-7.95000E-03,+459.58037E-03
-7.94000E-03,+460.41206E-03
-7.93000E-03,+460.41206E-03
-7.92000E-03,+460.41206E-03
-7.91000E-03,+467.87889E-03
-7.90000E-03,+466.95099E-03
-7.89000E-03,+468.45226E-03
-7.88000E-03,+468.45226E-03
-7.87000E-03,+460.41206E-03
-7.86000E-03,+468.45226E-03
-7.85000E-03,+468.82404E-03
-7.84000E-03,+466.32089E-03
-7.83000E-03,+468.45226E-03
-7.82000E-03,+476.49246E-03
-7.81000E-03,+468.45226E-03
-7.80000E-03,+468.45226E-03
-7.79000E-03,+476.49246E-03
-7.78000E-03,+476.49246E-03
-7.77000E-03,+476.49246E-03
-7.76000E-03,+468.45226E-03
-7.75000E-03,+476.49246E-03
-7.74000E-03,+479.02698E-03
-7.73000E-03,+481.10161E-03
-7.72000E-03,+476.49246E-03
-7.71000E-03,+469.17047E-03
-7.70000E-03,+481.73982E-03
-7.69000E-03,+484.53266E-03
-7.68000E-03,+476.49246E-03
-7.67000E-03,+484.53266E-03
-7.66000E-03,+481.48150E-03
-7.65000E-03,+479.40687E-03
-7.64000E-03,+491.73307E-03
-7.63000E-03,+484.53266E-03
-7.62000E-03,+484.53266E-03
-7.61000E-03,+484.53266E-03
-7.60000E-03,+483.95119E-03
-7.59000E-03,+483.03950E-03
-7.58000E-03,+489.00507E-03
-7.57000E-03,+484.53266E-03
-7.56000E-03,+484.85581E-03
-7.55000E-03,+484.53266E-03
-7.54000E-03,+492.57286E-03
-7.53000E-03,+486.67213E-03
-7.52000E-03,+484.46782E-03
-7.51000E-03,+490.56307E-03
-7.50000E-03,+480.57688E-03
-7.49000E-03,+484.53266E-03
-7.48000E-03,+484.53266E-03
-7.47000E-03,+484.53266E-03
-7.46000E-03,+488.87539E-03
-7.45000E-03,+484.53266E-03
-7.44000E-03,+492.12107E-03
-7.43000E-03,+484.53266E-03
-7.42000E-03,+492.57286E-03
-7.41000E-03,+492.57286E-03
-7.40000E-03,+485.24276E-03
-7.39000E-03,+484.53266E-03
-7.38000E-03,+484.53266E-03
-7.37000E-03,+484.53266E-03
-7.36000E-03,+485.50108E-03
-7.35000E-03,+484.53266E-03
-7.34000E-03,+479.41498E-03
-7.33000E-03,+485.38055E-03
-7.32000E-03,+485.75940E-03
-7.31000E-03,+484.53266E-03
-7.30000E-03,+487.19686E-03
-7.29000E-03,+491.98328E-03
-7.28000E-03,+484.53266E-03
-7.27000E-03,+484.53266E-03
-7.26000E-03,+484.53266E-03
-7.25000E-03,+484.53266E-03
-7.24000E-03,+484.53266E-03
-7.23000E-03,+480.31045E-03
-7.22000E-03,+478.64003E-03
-7.21000E-03,+484.53266E-03
-7.20000E-03,+478.49414E-03
-7.19000E-03,+484.53266E-03
-7.18000E-03,+484.53266E-03
-7.17000E-03,+468.63763E-03
-7.16000E-03,+478.75246E-03
-7.15000E-03,+476.49246E-03
-7.14000E-03,+484.53266E-03
-7.13000E-03,+476.93614E-03
-7.12000E-03,+479.01077E-03
-7.11000E-03,+471.89951E-03
-7.10000E-03,+475.11983E-03
-7.09000E-03,+476.49246E-03
-7.08000E-03,+476.49246E-03
-7.07000E-03,+476.49246E-03
-7.06000E-03,+462.64068E-03
-7.05000E-03,+475.53214E-03
-7.04000E-03,+476.49246E-03
-7.03000E-03,+468.45226E-03
-7.02000E-03,+475.63646E-03
-7.01000E-03,+468.45226E-03
-7.00000E-03,+473.19920E-03
-6.99000E-03,+471.12457E-03
-6.98000E-03,+475.29709E-03
-6.97000E-03,+468.45226E-03
-6.96000E-03,+460.41206E-03
-6.95000E-03,+468.45226E-03
-6.94000E-03,+468.45226E-03
-6.93000E-03,+466.71699E-03
-6.92000E-03,+460.41206E-03
-6.91000E-03,+462.56773E-03
-6.90000E-03,+460.41206E-03
-6.89000E-03,+464.46510E-03
-6.88000E-03,+456.34385E-03
-6.87000E-03,+464.65753E-03
-6.86000E-03,+452.37185E-03
-6.85000E-03,+458.16016E-03
-6.84000E-03,+452.37185E-03
-6.83000E-03,+445.97070E-03
-6.82000E-03,+452.37185E-03
-6.81000E-03,+446.84186E-03
-6.80000E-03,+444.33165E-03
-6.79000E-03,+452.37185E-03
-6.78000E-03,+451.67796E-03
-6.77000E-03,+449.60333E-03
-6.76000E-03,+447.52870E-03
-6.75000E-03,+443.20924E-03
-6.74000E-03,+443.37944E-03
-6.73000E-03,+436.29145E-03
-6.72000E-03,+444.33165E-03
-6.71000E-03,+436.29145E-03
-6.70000E-03,+436.29145E-03
-6.69000E-03,+428.25125E-03
-6.68000E-03,+433.61104E-03
-6.67000E-03,+435.68567E-03
-6.66000E-03,+428.25125E-03
-6.65000E-03,+432.74798E-03
-6.64000E-03,+428.25125E-03
-6.63000E-03,+428.25125E-03
-6.62000E-03,+426.52409E-03
-6.61000E-03,+420.21105E-03
-6.60000E-03,+414.33463E-03
-6.59000E-03,+420.21105E-03
-6.58000E-03,+420.21105E-03
-6.57000E-03,+412.17085E-03
-6.56000E-03,+418.30558E-03
-6.55000E-03,+412.17085E-03
-6.54000E-03,+412.17085E-03
-6.53000E-03,+412.17085E-03
-6.52000E-03,+407.42496E-03
-6.51000E-03,+411.74337E-03
-6.50000E-03,+404.13065E-03
-6.49000E-03,+407.59412E-03
-6.48000E-03,+404.13065E-03
-6.47000E-03,+396.77624E-03
-6.46000E-03,+398.85087E-03
-6.45000E-03,+396.09045E-03
-6.44000E-03,+403.00013E-03
-6.43000E-03,+388.05025E-03
-6.42000E-03,+383.02878E-03
-6.41000E-03,+388.05025E-03
-6.40000E-03,+380.88225E-03
-6.39000E-03,+382.41489E-03
-6.38000E-03,+380.01005E-03
-6.37000E-03,+380.01005E-03
-6.36000E-03,+380.62394E-03
-6.35000E-03,+378.54931E-03
-6.34000E-03,+376.47468E-03
-6.33000E-03,+377.57984E-03
-6.32000E-03,+371.96985E-03
-6.31000E-03,+371.96985E-03
-6.30000E-03,+368.17616E-03
-6.29000E-03,+363.92964E-03
-6.28000E-03,+363.92964E-03
-6.27000E-03,+361.95228E-03
-6.26000E-03,+363.92964E-03
-6.25000E-03,+355.88944E-03
-6.24000E-03,+356.05050E-03
-6.23000E-03,+355.88944E-03
-6.22000E-03,+351.57913E-03
-6.21000E-03,+354.23418E-03
-6.20000E-03,+355.05070E-03
-6.19000E-03,+347.84924E-03
-6.18000E-03,+344.37767E-03
-6.17000E-03,+341.20598E-03
-6.16000E-03,+332.44653E-03
-6.15000E-03,+331.76884E-03
-6.14000E-03,+336.59578E-03
-6.13000E-03,+331.76884E-03
-6.12000E-03,+331.76884E-03
-6.11000E-03,+328.75821E-03
-6.10000E-03,+323.72864E-03
-6.09000E-03,+330.88853E-03
-6.08000E-03,+315.68844E-03
-6.07000E-03,+317.19075E-03
-6.06000E-03,+315.68844E-03
-6.05000E-03,+323.10664E-03
-6.04000E-03,+309.10087E-03
-6.03000E-03,+312.16118E-03
-6.02000E-03,+313.25013E-03
-6.01000E-03,+307.64824E-03
-6.00000E-03,+307.64824E-03
-5.99000E-03,+299.60804E-03
-5.98000E-03,+299.60804E-03
-5.97000E-03,+299.50267E-03
-5.96000E-03,+291.56784E-03
-5.95000E-03,+291.56784E-03
-5.94000E-03,+291.56784E-03
-5.93000E-03,+283.68059E-03
-5.92000E-03,+289.34026E-03
-5.91000E-03,+275.48743E-03
-5.90000E-03,+269.11060E-03
-5.89000E-03,+275.48743E-03
-5.88000E-03,+267.44723E-03
-5.87000E-03,+262.88671E-03
-5.86000E-03,+267.44723E-03
-5.85000E-03,+266.77765E-03
-5.84000E-03,+262.15124E-03
-5.83000E-03,+254.58819E-03
-5.82000E-03,+251.36683E-03
-5.81000E-03,+258.47914E-03
-5.80000E-03,+254.36936E-03
-5.79000E-03,+243.32663E-03
-5.78000E-03,+250.47841E-03
-5.77000E-03,+243.32663E-03
-5.76000E-03,+243.32663E-03
-5.75000E-03,+243.32663E-03
-5.74000E-03,+242.69653E-03
-5.73000E-03,+235.28643E-03
-5.72000E-03,+230.76539E-03
-5.71000E-03,+229.69264E-03
-5.70000E-03,+219.57781E-03
-5.69000E-03,+219.20603E-03
-5.68000E-03,+223.46876E-03
-5.67000E-03,+219.20603E-03
-5.66000E-03,+211.16583E-03
-5.65000E-03,+211.16583E-03
-5.64000E-03,+203.12563E-03
-5.63000E-03,+203.12563E-03
-5.62000E-03,+195.23027E-03
-5.61000E-03,+197.30490E-03
-5.60000E-03,+195.08542E-03
-5.59000E-03,+193.41396E-03
-5.58000E-03,+195.08542E-03
-5.57000E-03,+187.04522E-03
-5.56000E-03,+187.04522E-03
-5.55000E-03,+179.00502E-03
-5.54000E-03,+179.00502E-03
-5.53000E-03,+170.96482E-03
-5.52000E-03,+174.19429E-03
-5.51000E-03,+170.96482E-03
-5.50000E-03,+170.04503E-03
-5.49000E-03,+159.93020E-03
-5.48000E-03,+162.92462E-03
-5.47000E-03,+162.02810E-03
-5.46000E-03,+154.88442E-03
-5.45000E-03,+150.09696E-03
-5.44000E-03,+149.55706E-03
-5.43000E-03,+139.44223E-03
-5.42000E-03,+146.84422E-03
-5.41000E-03,+142.31507E-03
-5.40000E-03,+133.21834E-03
-5.39000E-03,+130.76382E-03
-5.38000E-03,+130.76382E-03
-5.37000E-03,+122.72362E-03
-5.36000E-03,+124.91982E-03
-5.35000E-03,+122.60204E-03
-5.34000E-03,+110.54932E-03
-5.33000E-03,+110.67090E-03
-5.32000E-03,+106.64321E-03
-5.31000E-03,+114.68342E-03
-5.30000E-03,+106.64321E-03
-5.29000E-03,+102.88901E-03
-5.28000E-03,+98.60301E-03
-5.27000E-03,+98.60301E-03
-5.26000E-03,+98.60301E-03
-5.25000E-03,+90.56281E-03
-5.24000E-03,+90.56281E-03
-5.23000E-03,+82.52261E-03
-5.22000E-03,+77.21041E-03
-5.21000E-03,+74.48241E-03
-5.20000E-03,+74.48241E-03
-5.19000E-03,+74.48241E-03
-5.18000E-03,+71.49610E-03
-5.17000E-03,+66.44221E-03
-5.16000E-03,+66.44221E-03
-5.15000E-03,+58.40201E-03
-5.14000E-03,+51.91275E-03
-5.13000E-03,+53.08275E-03
-5.12000E-03,+50.36181E-03
-5.11000E-03,+50.36181E-03
-5.10000E-03,+42.32161E-03
-5.09000E-03,+42.32161E-03
-5.08000E-03,+42.32161E-03
-5.07000E-03,+40.63497E-03
-5.06000E-03,+26.24121E-03
-5.05000E-03,+26.24121E-03
-5.04000E-03,+26.24121E-03
-5.03000E-03,+20.14595E-03
-5.02000E-03,+22.22058E-03
-5.01000E-03,+18.20100E-03
-5.00000E-03,+18.07237E-03
-4.99000E-03,+10.16080E-03
-4.98000E-03,+2.12060E-03
-4.97000E-03,+3.80828E-03
-4.96000E-03,+2.12060E-03
-4.95000E-03,-340.98E-06
-4.94000E-03,-5.91960E-03
-4.93000E-03,-12.53044E-03
-4.92000E-03,-5.91960E-03
-4.91000E-03,-19.28010E-03
-4.90000E-03,-25.24568E-03
-4.89000E-03,-22.00000E-03
-4.88000E-03,-29.13662E-03
-4.87000E-03,-30.04020E-03
-4.86000E-03,-27.05284E-03
-4.85000E-03,-38.08040E-03
-4.84000E-03,-38.08040E-03
-4.83000E-03,-38.08040E-03
-4.82000E-03,-46.12060E-03
-4.81000E-03,-46.77502E-03
-4.80000E-03,-46.12060E-03
-4.79000E-03,-50.66596E-03
-4.78000E-03,-51.69007E-03
-4.77000E-03,-61.80490E-03
-4.76000E-03,-63.87953E-03
-4.75000E-03,-57.91396E-03
-4.74000E-03,-62.20100E-03
-4.73000E-03,-70.10342E-03
-4.72000E-03,-70.24121E-03
-4.71000E-03,-70.24121E-03
-4.70000E-03,-80.23551E-03
-4.69000E-03,-86.32161E-03
-4.68000E-03,-86.32161E-03
-4.67000E-03,-90.59140E-03
-4.66000E-03,-92.66602E-03
-4.65000E-03,-94.74065E-03
-4.64000E-03,-102.40201E-03
-4.63000E-03,-102.40201E-03
-4.62000E-03,-109.00474E-03
-4.61000E-03,-103.03917E-03
-4.60000E-03,-110.44221E-03
-4.59000E-03,-113.69599E-03
-4.58000E-03,-118.48241E-03
-4.57000E-03,-118.48241E-03
-4.56000E-03,-123.55251E-03
-4.55000E-03,-126.52261E-03
-4.54000E-03,-133.64198E-03
-4.53000E-03,-134.56281E-03
-4.52000E-03,-134.56281E-03
-4.51000E-03,-142.60301E-03
-4.50000E-03,-143.26554E-03
-4.49000E-03,-149.23111E-03
-4.48000E-03,-142.60301E-03
-4.47000E-03,-158.68342E-03
-4.46000E-03,-158.68342E-03
-4.45000E-03,-163.38277E-03
-4.44000E-03,-162.97856E-03
-4.43000E-03,-166.72362E-03
-4.42000E-03,-166.57773E-03
-4.41000E-03,-166.72362E-03
-4.40000E-03,-174.76382E-03
-4.39000E-03,-174.76382E-03
-4.38000E-03,-182.69159E-03
-4.37000E-03,-188.65717E-03
-4.36000E-03,-182.80402E-03
-4.35000E-03,-190.84422E-03
-4.34000E-03,-183.17476E-03
-4.33000E-03,-198.88442E-03
-4.32000E-03,-198.88442E-03
-4.31000E-03,-206.92462E-03
-4.30000E-03,-199.51348E-03
-4.29000E-03,-206.92462E-03
-4.28000E-03,-206.92462E-03
-4.27000E-03,-216.15208E-03
-4.26000E-03,-214.96482E-03
-4.25000E-03,-214.96482E-03
-4.24000E-03,-214.96482E-03
-4.23000E-03,-223.00502E-03
-4.22000E-03,-224.15071E-03
-4.21000E-03,-231.04522E-03
-4.20000E-03,-225.75028E-03
-4.19000E-03,-238.41480E-03
-4.18000E-03,-239.08542E-03
-4.17000E-03,-243.64699E-03
-4.16000E-03,-247.12563E-03
-4.15000E-03,-247.12563E-03
-4.14000E-03,-248.78794E-03
-4.13000E-03,-250.86257E-03
-4.12000E-03,-255.16583E-03
-4.11000E-03,-255.31982E-03
-4.10000E-03,-255.16583E-03
-4.09000E-03,-267.25097E-03
-4.08000E-03,-263.20603E-03
-4.07000E-03,-263.31035E-03
-4.06000E-03,-271.24623E-03
-4.05000E-03,-275.49981E-03
-4.04000E-03,-279.28643E-03
-4.03000E-03,-271.24623E-03
-4.02000E-03,-281.72369E-03
-4.01000E-03,-282.81474E-03
-4.00000E-03,-287.32663E-03
-3.99000E-03,-287.94758E-03
-3.98000E-03,-298.06241E-03
-3.97000E-03,-295.36683E-03
-3.96000E-03,-303.40703E-03
-3.95000E-03,-302.52777E-03
-3.94000E-03,-303.40703E-03
-3.93000E-03,-306.41871E-03
-3.92000E-03,-303.40703E-03
-3.91000E-03,-318.34985E-03
-3.90000E-03,-316.27522E-03
-3.89000E-03,-316.73407E-03
-3.88000E-03,-318.80870E-03
-3.87000E-03,-326.13174E-03
-3.86000E-03,-319.48743E-03
-3.85000E-03,-321.98248E-03
-3.84000E-03,-327.52763E-03
-3.83000E-03,-327.52763E-03
-3.82000E-03,-331.25648E-03
-3.81000E-03,-335.56784E-03
-3.80000E-03,-335.56784E-03
-3.79000E-03,-335.56784E-03
-3.78000E-03,-347.59519E-03
-3.77000E-03,-349.66982E-03
-3.76000E-03,-343.60804E-03
-3.75000E-03,-351.64824E-03
-3.74000E-03,-347.85351E-03
-3.73000E-03,-359.68844E-03
-3.72000E-03,-359.33391E-03
-3.71000E-03,-354.07740E-03
-3.70000E-03,-359.68844E-03
-3.69000E-03,-361.15022E-03
-3.68000E-03,-367.72864E-03
-3.67000E-03,-373.08137E-03
-3.66000E-03,-367.72864E-03
-3.65000E-03,-367.72864E-03
-3.64000E-03,-375.76884E-03
-3.63000E-03,-378.71463E-03
-3.62000E-03,-375.76884E-03
-3.61000E-03,-376.71399E-03
-3.60000E-03,-376.89832E-03
-3.59000E-03,-388.64514E-03
-3.58000E-03,-397.12798E-03
-3.57000E-03,-391.16241E-03
-3.56000E-03,-391.84924E-03
-3.55000E-03,-395.31166E-03
-3.54000E-03,-394.35239E-03
-3.53000E-03,-399.46092E-03
-3.52000E-03,-401.53555E-03
-3.51000E-03,-399.88944E-03
-3.50000E-03,-402.13428E-03
-3.49000E-03,-415.79964E-03
-3.48000E-03,-407.92964E-03
-3.47000E-03,-411.99079E-03
-3.46000E-03,-407.92964E-03
-3.45000E-03,-408.01775E-03
-3.44000E-03,-415.96984E-03
-3.43000E-03,-419.77268E-03
-3.42000E-03,-415.96984E-03
-3.41000E-03,-416.31627E-03
-3.40000E-03,-418.39090E-03
-3.39000E-03,-423.05888E-03
-3.38000E-03,-424.01005E-03
-3.37000E-03,-431.44551E-03
-3.36000E-03,-437.41108E-03
-3.35000E-03,-432.05025E-03
-3.34000E-03,-432.05025E-03
-3.33000E-03,-439.22739E-03
-3.32000E-03,-434.98793E-03
-3.31000E-03,-440.09045E-03
-3.30000E-03,-440.09045E-03
-3.29000E-03,-433.17162E-03
-3.28000E-03,-443.28645E-03
-3.27000E-03,-445.36108E-03
-3.26000E-03,-447.43571E-03
-3.25000E-03,-440.09045E-03
-3.24000E-03,-444.67633E-03
-3.23000E-03,-448.13065E-03
-3.22000E-03,-448.56727E-03
-3.21000E-03,-449.76865E-03
-3.20000E-03,-456.17085E-03
-3.19000E-03,-461.95811E-03
-3.18000E-03,-456.17085E-03
-3.17000E-03,-458.06717E-03
-3.16000E-03,-460.24010E-03
-3.15000E-03,-464.21105E-03
-3.14000E-03,-456.25085E-03
-3.13000E-03,-464.21105E-03
-3.12000E-03,-472.25125E-03
-3.11000E-03,-464.21105E-03
-3.10000E-03,-471.91293E-03
-3.09000E-03,-472.25125E-03
-3.08000E-03,-472.25125E-03
-3.07000E-03,-472.25125E-03
-3.06000E-03,-471.65462E-03
-3.05000E-03,-472.25125E-03
-3.04000E-03,-475.54556E-03
-3.03000E-03,-480.29145E-03
-3.02000E-03,-479.43650E-03
-3.01000E-03,-488.33165E-03
-3.00000E-03,-485.29566E-03
-2.99000E-03,-481.25281E-03
-2.98000E-03,-488.33165E-03
-2.97000E-03,-480.29145E-03
-2.96000E-03,-480.29145E-03
-2.95000E-03,-487.62861E-03
-2.94000E-03,-481.66303E-03
-2.93000E-03,-488.33165E-03
-2.92000E-03,-488.33165E-03
-2.91000E-03,-488.33165E-03
-2.90000E-03,-496.37185E-03
-2.89000E-03,-496.37185E-03
-2.88000E-03,-496.37185E-03
-2.87000E-03,-496.37185E-03
-2.86000E-03,-496.37185E-03
-2.85000E-03,-496.37185E-03
-2.84000E-03,-498.37458E-03
-2.83000E-03,-496.44375E-03
-2.82000E-03,-498.51838E-03
-2.81000E-03,-496.37185E-03
-2.80000E-03,-502.66764E-03
-2.79000E-03,-496.37185E-03
-2.78000E-03,-498.77670E-03
-2.77000E-03,-500.85133E-03
-2.76000E-03,-502.92596E-03
-2.75000E-03,-504.41206E-03
-2.74000E-03,-504.41206E-03
-2.73000E-03,-504.41206E-03
-2.72000E-03,-498.82742E-03
-2.71000E-03,-505.25890E-03
-2.70000E-03,-509.53078E-03
-2.69000E-03,-504.41206E-03
-2.68000E-03,-504.41206E-03
-2.67000E-03,-511.34709E-03
-2.66000E-03,-512.45226E-03
-2.65000E-03,-512.45226E-03
-2.64000E-03,-511.74110E-03
-2.63000E-03,-504.41206E-03
-2.62000E-03,-515.89036E-03
-2.61000E-03,-512.45226E-03
-2.60000E-03,-504.86489E-03
-2.59000E-03,-512.45226E-03
-2.58000E-03,-512.45226E-03
-2.57000E-03,-504.41206E-03
-2.56000E-03,-512.64678E-03
-2.55000E-03,-506.29216E-03
-2.54000E-03,-512.32153E-03
-2.53000E-03,-510.44142E-03
-2.52000E-03,-512.51605E-03
-2.51000E-03,-512.45226E-03
-2.50000E-03,-516.66531E-03
-2.49000E-03,-512.45226E-03
-2.48000E-03,-512.77437E-03
-2.47000E-03,-512.45226E-03
-2.46000E-03,-512.45226E-03
-2.45000E-03,-513.94646E-03
-2.44000E-03,-519.91203E-03
-2.43000E-03,-515.18235E-03
-2.42000E-03,-520.49246E-03
-2.41000E-03,-512.45226E-03
-2.40000E-03,-519.65372E-03
-2.39000E-03,-520.49246E-03
-2.38000E-03,-517.44026E-03
-2.37000E-03,-512.45226E-03
-2.36000E-03,-513.54931E-03
-2.35000E-03,-517.32077E-03
-2.34000E-03,-512.45226E-03
-2.33000E-03,-512.45226E-03
-2.32000E-03,-519.13708E-03
-2.31000E-03,-507.84206E-03
-2.30000E-03,-512.45226E-03
-2.29000E-03,-511.99131E-03
-2.28000E-03,-512.45226E-03
-2.27000E-03,-516.80414E-03
-2.26000E-03,-512.45226E-03
-2.25000E-03,-520.08721E-03
