x-axis,F1
Hertz,dBV
+81.900E+03,-70.96006E+00
+82.000E+03,-71.82873E+00
+82.100E+03,-79.58048E+00
+82.200E+03,-78.33777E+00
+82.300E+03,-71.78665E+00
+82.400E+03,-71.30233E+00
+82.500E+03,-80.04892E+00
+82.600E+03,-72.03523E+00
+82.700E+03,-83.67592E+00
+82.800E+03,-69.53764E+00
+82.900E+03,-71.19541E+00
+83.000E+03,-72.35440E+00
+83.100E+03,-75.99468E+00
+83.200E+03,-78.51962E+00
+83.300E+03,-85.23376E+00
+83.400E+03,-81.66609E+00
+83.500E+03,-92.84900E+00
+83.600E+03,-68.12279E+00
+83.700E+03,-70.05795E+00
+83.800E+03,-69.75150E+00
+83.900E+03,-79.73354E+00
+84.000E+03,-71.01288E+00
+84.100E+03,-68.62202E+00
+84.200E+03,-65.30690E+00
+84.300E+03,-73.30586E+00
+84.400E+03,-69.55607E+00
+84.500E+03,-70.00390E+00
+84.600E+03,-69.68922E+00
+84.700E+03,-84.79189E+00
+84.800E+03,-74.38993E+00
+84.900E+03,-69.86763E+00
+85.000E+03,-73.03224E+00
+85.100E+03,-81.82888E+00
+85.200E+03,-75.25089E+00
+85.300E+03,-85.61150E+00
+85.400E+03,-71.17241E+00
+85.500E+03,-73.54270E+00
+85.600E+03,-81.48821E+00
+85.700E+03,-75.99622E+00
+85.800E+03,-69.64843E+00
+85.900E+03,-68.01519E+00
+86.000E+03,-68.01422E+00
+86.100E+03,-71.63606E+00
+86.200E+03,-72.41991E+00
+86.300E+03,-70.14869E+00
+86.400E+03,-76.64621E+00
+86.500E+03,-68.36406E+00
+86.600E+03,-73.29139E+00
+86.700E+03,-74.59433E+00
+86.800E+03,-78.64909E+00
+86.900E+03,-80.86177E+00
+87.000E+03,-64.58817E+00
+87.100E+03,-81.40275E+00
+87.200E+03,-79.52872E+00
+87.300E+03,-73.43023E+00
+87.400E+03,-72.02282E+00
+87.500E+03,-73.55181E+00
+87.600E+03,-74.52618E+00
+87.700E+03,-69.69813E+00
+87.800E+03,-67.95935E+00
+87.900E+03,-80.26853E+00
+88.000E+03,-76.92983E+00
+88.100E+03,-92.96696E+00
+88.200E+03,-70.69216E+00
+88.300E+03,-69.36550E+00
+88.400E+03,-69.70215E+00
+88.500E+03,-71.16660E+00
+88.600E+03,-69.62724E+00
+88.700E+03,-73.46915E+00
+88.800E+03,-63.31199E+00
+88.900E+03,-66.18184E+00
+89.000E+03,-67.95133E+00
+89.100E+03,-77.02535E+00
+89.200E+03,-73.79672E+00
+89.300E+03,-74.18922E+00
+89.400E+03,-75.72808E+00
+89.500E+03,-80.46262E+00
+89.600E+03,-76.48129E+00
+89.700E+03,-77.87655E+00
+89.800E+03,-80.54584E+00
+89.900E+03,-76.50995E+00
+90.000E+03,-73.58626E+00
+90.100E+03,-70.01786E+00
+90.200E+03,-81.13998E+00
+90.300E+03,-69.79547E+00
+90.400E+03,-73.97519E+00
+90.500E+03,-70.01779E+00
+90.600E+03,-74.21284E+00
+90.700E+03,-71.99032E+00
+90.800E+03,-74.61086E+00
+90.900E+03,-77.86200E+00
+91.000E+03,-69.92016E+00
+91.100E+03,-68.70345E+00
+91.200E+03,-73.24448E+00
+91.300E+03,-65.79166E+00
+91.400E+03,-73.17760E+00
+91.500E+03,-74.29732E+00
+91.600E+03,-71.36889E+00
+91.700E+03,-78.30034E+00
+91.800E+03,-83.71423E+00
+91.900E+03,-85.22979E+00
+92.000E+03,-72.61525E+00
+92.100E+03,-67.73702E+00
+92.200E+03,-76.58886E+00
+92.300E+03,-74.45368E+00
+92.400E+03,-69.27130E+00
+92.500E+03,-78.45257E+00
+92.600E+03,-74.09862E+00
+92.700E+03,-66.33348E+00
+92.800E+03,-71.67851E+00
+92.900E+03,-71.92132E+00
+93.000E+03,-69.02706E+00
+93.100E+03,-73.13507E+00
+93.200E+03,-67.93102E+00
+93.300E+03,-80.84250E+00
+93.400E+03,-75.61988E+00
+93.500E+03,-77.33363E+00
+93.600E+03,-76.16932E+00
+93.700E+03,-85.32635E+00
+93.800E+03,-68.64341E+00
+93.900E+03,-78.22299E+00
+94.000E+03,-72.69708E+00
+94.100E+03,-75.78822E+00
+94.200E+03,-68.26164E+00
+94.300E+03,-76.38025E+00
+94.400E+03,-69.58854E+00
+94.500E+03,-71.98229E+00
+94.600E+03,-69.97678E+00
+94.700E+03,-69.86370E+00
+94.800E+03,-72.82341E+00
+94.900E+03,-69.43226E+00
+95.000E+03,-74.95647E+00
+95.100E+03,-67.76750E+00
+95.200E+03,-77.00537E+00
+95.300E+03,-68.10895E+00
+95.400E+03,-69.79099E+00
+95.500E+03,-70.88367E+00
+95.600E+03,-75.43819E+00
+95.700E+03,-71.92687E+00
+95.800E+03,-71.35470E+00
+95.900E+03,-71.15345E+00
+96.000E+03,-72.74623E+00
+96.100E+03,-68.36831E+00
+96.200E+03,-80.87143E+00
+96.300E+03,-72.69493E+00
+96.400E+03,-68.63906E+00
+96.500E+03,-79.46513E+00
+96.600E+03,-68.38755E+00
+96.700E+03,-73.19294E+00
+96.800E+03,-76.78674E+00
+96.900E+03,-73.71424E+00
+97.000E+03,-76.37760E+00
+97.100E+03,-74.08908E+00
+97.200E+03,-73.74895E+00
+97.300E+03,-81.51953E+00
+97.400E+03,-69.75409E+00
+97.500E+03,-74.55200E+00
+97.600E+03,-72.73218E+00
+97.700E+03,-69.02205E+00
+97.800E+03,-67.25051E+00
+97.900E+03,-81.20375E+00
+98.000E+03,-72.71860E+00
+98.100E+03,-73.05574E+00
+98.200E+03,-74.11219E+00
+98.300E+03,-74.86914E+00
+98.400E+03,-71.22122E+00
+98.500E+03,-75.75778E+00
+98.600E+03,-84.31546E+00
+98.700E+03,-70.50790E+00
+98.800E+03,-72.18351E+00
+98.900E+03,-70.08378E+00
+99.000E+03,-73.10308E+00
+99.100E+03,-81.27123E+00
+99.200E+03,-77.62872E+00
+99.300E+03,-65.07703E+00
+99.400E+03,-75.38601E+00
+99.500E+03,-75.27747E+00
+99.600E+03,-72.61754E+00
+99.700E+03,-72.63051E+00
+99.800E+03,-73.72399E+00
+99.900E+03,-76.21484E+00
+100.000E+03,-9.29966E+00
+100.100E+03,-67.86738E+00
+100.200E+03,-68.82632E+00
+100.300E+03,-71.18486E+00
+100.400E+03,-71.11623E+00
+100.500E+03,-83.05007E+00
+100.600E+03,-66.59929E+00
+100.700E+03,-72.17367E+00
+100.800E+03,-74.07600E+00
+100.900E+03,-74.33466E+00
+101.000E+03,-68.82372E+00
+101.100E+03,-69.91801E+00
+101.200E+03,-77.55993E+00
+101.300E+03,-70.99095E+00
+101.400E+03,-67.70152E+00
+101.500E+03,-75.02053E+00
+101.600E+03,-71.53736E+00
+101.700E+03,-73.01382E+00
+101.800E+03,-72.96023E+00
+101.900E+03,-69.82336E+00
+102.000E+03,-71.84702E+00
+102.100E+03,-75.54036E+00
+102.200E+03,-75.23899E+00
+102.300E+03,-70.20133E+00
+102.400E+03,-65.42897E+00
+102.500E+03,-69.74009E+00
+102.600E+03,-71.17932E+00
+102.700E+03,-69.10704E+00
+102.800E+03,-70.87258E+00
+102.900E+03,-77.02558E+00
+103.000E+03,-71.40818E+00
+103.100E+03,-74.93533E+00
+103.200E+03,-74.63027E+00
+103.300E+03,-70.12353E+00
+103.400E+03,-76.87952E+00
+103.500E+03,-76.41340E+00
+103.600E+03,-73.65633E+00
+103.700E+03,-70.12766E+00
+103.800E+03,-81.03128E+00
+103.900E+03,-68.89057E+00
+104.000E+03,-68.77651E+00
+104.100E+03,-70.77268E+00
+104.200E+03,-66.80570E+00
+104.300E+03,-74.34569E+00
+104.400E+03,-70.98326E+00
+104.500E+03,-74.44649E+00
+104.600E+03,-74.54568E+00
+104.700E+03,-67.70961E+00
+104.800E+03,-68.43917E+00
+104.900E+03,-90.92232E+00
+105.000E+03,-83.19481E+00
+105.100E+03,-76.04470E+00
+105.200E+03,-88.41636E+00
+105.300E+03,-73.92230E+00
+105.400E+03,-73.13146E+00
+105.500E+03,-77.42772E+00
+105.600E+03,-73.28686E+00
+105.700E+03,-68.32214E+00
+105.800E+03,-72.87281E+00
+105.900E+03,-80.49529E+00
+106.000E+03,-61.88789E+00
+106.100E+03,-67.25931E+00
+106.200E+03,-66.56748E+00
+106.300E+03,-78.83134E+00
+106.400E+03,-69.66630E+00
+106.500E+03,-72.45041E+00
+106.600E+03,-75.73738E+00
+106.700E+03,-75.57785E+00
+106.800E+03,-65.75307E+00
+106.900E+03,-71.88282E+00
+107.000E+03,-71.27840E+00
+107.100E+03,-78.96731E+00
+107.200E+03,-70.60235E+00
+107.300E+03,-69.29917E+00
+107.400E+03,-80.47995E+00
+107.500E+03,-79.86929E+00
+107.600E+03,-79.46902E+00
+107.700E+03,-83.12237E+00
+107.800E+03,-68.81246E+00
+107.900E+03,-75.57118E+00
+108.000E+03,-73.39173E+00
+108.100E+03,-73.06971E+00
+108.200E+03,-74.94516E+00
+108.300E+03,-73.36473E+00
+108.400E+03,-76.13325E+00
+108.500E+03,-73.57585E+00
+108.600E+03,-70.10468E+00
+108.700E+03,-69.18364E+00
+108.800E+03,-68.07849E+00
+108.900E+03,-78.30669E+00
+109.000E+03,-69.88422E+00
+109.100E+03,-79.88877E+00
+109.200E+03,-71.62962E+00
+109.300E+03,-71.50274E+00
+109.400E+03,-72.17477E+00
+109.500E+03,-78.47912E+00
+109.600E+03,-69.80911E+00
+109.700E+03,-69.30944E+00
+109.800E+03,-78.16713E+00
+109.900E+03,-68.94271E+00
+110.000E+03,-74.57739E+00
+110.100E+03,-72.82225E+00
+110.200E+03,-71.18337E+00
+110.300E+03,-72.75793E+00
+110.400E+03,-74.16355E+00
+110.500E+03,-82.13063E+00
+110.600E+03,-67.41784E+00
+110.700E+03,-67.82586E+00
+110.800E+03,-73.57080E+00
+110.900E+03,-68.78952E+00
+111.000E+03,-65.87616E+00
+111.100E+03,-78.33348E+00
+111.200E+03,-66.89097E+00
+111.300E+03,-70.32382E+00
+111.400E+03,-69.56074E+00
+111.500E+03,-74.14881E+00
+111.600E+03,-75.33766E+00
+111.700E+03,-77.60469E+00
+111.800E+03,-69.57594E+00
+111.900E+03,-77.25118E+00
+112.000E+03,-73.46705E+00
+112.100E+03,-79.79710E+00
+112.200E+03,-74.41680E+00
+112.300E+03,-73.52713E+00
+112.400E+03,-70.60575E+00
+112.500E+03,-77.86460E+00
+112.600E+03,-77.43202E+00
+112.700E+03,-74.29240E+00
+112.800E+03,-64.84335E+00
+112.900E+03,-68.69818E+00
+113.000E+03,-76.64399E+00
+113.100E+03,-79.89804E+00
+113.200E+03,-75.03110E+00
+113.300E+03,-73.83074E+00
+113.400E+03,-72.62843E+00
+113.500E+03,-75.41832E+00
+113.600E+03,-71.79444E+00
+113.700E+03,-69.38156E+00
+113.800E+03,-74.89901E+00
+113.900E+03,-74.98941E+00
+114.000E+03,-72.99672E+00
+114.100E+03,-71.82645E+00
+114.200E+03,-70.76605E+00
+114.300E+03,-75.57703E+00
+114.400E+03,-78.94266E+00
+114.500E+03,-81.15787E+00
+114.600E+03,-85.00145E+00
+114.700E+03,-80.32040E+00
+114.800E+03,-67.81345E+00
+114.900E+03,-80.49534E+00
+115.000E+03,-82.30644E+00
+115.100E+03,-70.56519E+00
+115.200E+03,-72.58988E+00
+115.300E+03,-73.34596E+00
+115.400E+03,-73.28885E+00
+115.500E+03,-67.89728E+00
+115.600E+03,-72.78202E+00
+115.700E+03,-67.93180E+00
+115.800E+03,-76.89744E+00
+115.900E+03,-69.65414E+00
+116.000E+03,-74.82335E+00
+116.100E+03,-73.82539E+00
+116.200E+03,-67.26517E+00
+116.300E+03,-76.07752E+00
+116.400E+03,-75.01657E+00
+116.500E+03,-67.69652E+00
+116.600E+03,-72.66129E+00
+116.700E+03,-69.28038E+00
+116.800E+03,-71.14662E+00
+116.900E+03,-73.15117E+00
+117.000E+03,-67.41890E+00
+117.100E+03,-76.79805E+00
+117.200E+03,-70.96630E+00
+117.300E+03,-78.56653E+00
+117.400E+03,-81.43201E+00
+117.500E+03,-78.01538E+00
+117.600E+03,-82.50122E+00
+117.700E+03,-76.23537E+00
+117.800E+03,-68.20428E+00
+117.900E+03,-87.57507E+00
+118.000E+03,-69.56118E+00
+118.100E+03,-74.82173E+00
+118.200E+03,-73.90638E+00
+118.300E+03,-70.61970E+00
+118.400E+03,-69.18563E+00
+118.500E+03,-67.32021E+00
+118.600E+03,-66.24181E+00
+118.700E+03,-67.63776E+00
+118.800E+03,-70.75419E+00
+118.900E+03,-71.73219E+00
+119.000E+03,-74.27498E+00
+119.100E+03,-75.82443E+00
+119.200E+03,-69.08096E+00
+119.300E+03,-70.73041E+00
+119.400E+03,-81.25101E+00
+119.500E+03,-67.98627E+00
+119.600E+03,-71.64833E+00
+119.700E+03,-83.08690E+00
+119.800E+03,-71.05414E+00
+119.900E+03,-76.14642E+00
+120.000E+03,-73.28851E+00
+120.100E+03,-69.05601E+00
+120.200E+03,-67.14029E+00
+120.300E+03,-67.50353E+00
+120.400E+03,-79.57064E+00
+120.500E+03,-82.79060E+00
+120.600E+03,-75.43984E+00
+120.700E+03,-77.69092E+00
+120.800E+03,-77.45748E+00
+120.900E+03,-75.42303E+00
+121.000E+03,-66.57810E+00
+121.100E+03,-66.91194E+00
+121.200E+03,-75.08581E+00
+121.300E+03,-77.36434E+00
+121.400E+03,-85.70253E+00
+121.500E+03,-71.87341E+00
+121.600E+03,-77.41147E+00
+121.700E+03,-67.87582E+00
+121.800E+03,-72.52509E+00
+121.900E+03,-66.57561E+00
+122.000E+03,-67.65409E+00
+122.100E+03,-66.98759E+00
+122.200E+03,-79.49173E+00
+122.300E+03,-73.96893E+00
+122.400E+03,-70.99737E+00
+122.500E+03,-75.68753E+00
+122.600E+03,-82.36040E+00
+122.700E+03,-77.23623E+00
+122.800E+03,-71.96682E+00
+122.900E+03,-65.54678E+00
+123.000E+03,-78.53871E+00
+123.100E+03,-67.11663E+00
+123.200E+03,-89.65369E+00
+123.300E+03,-71.11477E+00
+123.400E+03,-77.93455E+00
+123.500E+03,-67.83876E+00
+123.600E+03,-73.46641E+00
+123.700E+03,-69.00766E+00
+123.800E+03,-69.68328E+00
+123.900E+03,-67.81250E+00
+124.000E+03,-71.78607E+00
+124.100E+03,-73.11867E+00
+124.200E+03,-76.92718E+00
+124.300E+03,-67.58426E+00
+124.400E+03,-77.67897E+00
+124.500E+03,-77.16430E+00
+124.600E+03,-75.93657E+00
+124.700E+03,-71.55360E+00
+124.800E+03,-79.91345E+00
+124.900E+03,-71.01402E+00
+125.000E+03,-79.21216E+00
+125.100E+03,-74.43028E+00
+125.200E+03,-72.00821E+00
+125.300E+03,-73.92990E+00
+125.400E+03,-69.10002E+00
+125.500E+03,-71.07679E+00
+125.600E+03,-73.80171E+00
+125.700E+03,-69.71509E+00
+125.800E+03,-72.85696E+00
+125.900E+03,-73.78613E+00
+126.000E+03,-71.09356E+00
+126.100E+03,-66.94805E+00
+126.200E+03,-77.38762E+00
+126.300E+03,-81.80848E+00
+126.400E+03,-75.74859E+00
+126.500E+03,-70.02763E+00
+126.600E+03,-75.75269E+00
+126.700E+03,-71.19050E+00
+126.800E+03,-77.82690E+00
+126.900E+03,-66.39253E+00
+127.000E+03,-76.86662E+00
+127.100E+03,-83.77421E+00
+127.200E+03,-74.68787E+00
+127.300E+03,-83.50825E+00
+127.400E+03,-70.14724E+00
+127.500E+03,-89.20927E+00
+127.600E+03,-67.15305E+00
+127.700E+03,-69.06137E+00
+127.800E+03,-69.84814E+00
+127.900E+03,-67.71098E+00
+128.000E+03,-73.18191E+00
+128.100E+03,-67.62521E+00
+128.200E+03,-66.10338E+00
+128.300E+03,-70.89371E+00
+128.400E+03,-78.26987E+00
+128.500E+03,-70.71335E+00
+128.600E+03,-75.21560E+00
+128.700E+03,-72.84938E+00
+128.800E+03,-71.12687E+00
+128.900E+03,-75.25472E+00
+129.000E+03,-73.23441E+00
+129.100E+03,-71.95296E+00
+129.200E+03,-68.56495E+00
+129.300E+03,-77.98760E+00
+129.400E+03,-69.44768E+00
+129.500E+03,-72.06067E+00
+129.600E+03,-71.99131E+00
+129.700E+03,-93.63895E+00
+129.800E+03,-70.64401E+00
+129.900E+03,-76.73868E+00
+130.000E+03,-78.57503E+00
+130.100E+03,-69.96390E+00
+130.200E+03,-71.03778E+00
+130.300E+03,-74.42726E+00
+130.400E+03,-70.67496E+00
+130.500E+03,-70.05499E+00
+130.600E+03,-68.11238E+00
+130.700E+03,-72.42442E+00
+130.800E+03,-73.31994E+00
+130.900E+03,-75.53662E+00
+131.000E+03,-80.35560E+00
+131.100E+03,-72.09540E+00
+131.200E+03,-83.43572E+00
+131.300E+03,-75.46962E+00
+131.400E+03,-71.15872E+00
+131.500E+03,-69.19404E+00
+131.600E+03,-75.02397E+00
+131.700E+03,-74.74331E+00
+131.800E+03,-66.23892E+00
+131.900E+03,-70.44007E+00
+132.000E+03,-75.79876E+00
+132.100E+03,-67.66712E+00
+132.200E+03,-75.35692E+00
+132.300E+03,-71.99985E+00
+132.400E+03,-71.35728E+00
+132.500E+03,-66.81493E+00
+132.600E+03,-68.41582E+00
+132.700E+03,-72.95843E+00
+132.800E+03,-79.14824E+00
+132.900E+03,-74.40597E+00
+133.000E+03,-69.58510E+00
+133.100E+03,-73.97046E+00
+133.200E+03,-79.31133E+00
+133.300E+03,-78.47120E+00
+133.400E+03,-74.59172E+00
+133.500E+03,-76.33565E+00
+133.600E+03,-80.32690E+00
+133.700E+03,-75.33488E+00
+133.800E+03,-65.88572E+00
+133.900E+03,-69.28606E+00
+134.000E+03,-71.06873E+00
+134.100E+03,-68.50190E+00
+134.200E+03,-67.48371E+00
+134.300E+03,-85.61842E+00
+134.400E+03,-76.39956E+00
+134.500E+03,-65.70417E+00
+134.600E+03,-72.62813E+00
+134.700E+03,-68.13348E+00
+134.800E+03,-87.10003E+00
+134.900E+03,-68.80101E+00
+135.000E+03,-72.89054E+00
+135.100E+03,-65.66298E+00
+135.200E+03,-65.34726E+00
+135.300E+03,-83.35505E+00
+135.400E+03,-71.46812E+00
+135.500E+03,-73.49734E+00
+135.600E+03,-73.74188E+00
+135.700E+03,-73.12201E+00
+135.800E+03,-68.32719E+00
+135.900E+03,-78.03242E+00
+136.000E+03,-76.14598E+00
+136.100E+03,-79.62329E+00
+136.200E+03,-80.80408E+00
+136.300E+03,-76.46224E+00
+136.400E+03,-83.69089E+00
+136.500E+03,-83.13406E+00
+136.600E+03,-73.74740E+00
+136.700E+03,-73.09613E+00
+136.800E+03,-72.92867E+00
+136.900E+03,-69.59488E+00
+137.000E+03,-72.48996E+00
+137.100E+03,-80.75915E+00
+137.200E+03,-72.60016E+00
+137.300E+03,-73.33173E+00
+137.400E+03,-74.06829E+00
+137.500E+03,-71.98052E+00
+137.600E+03,-80.45248E+00
+137.700E+03,-77.01301E+00
+137.800E+03,-74.88639E+00
+137.900E+03,-81.46603E+00
+138.000E+03,-75.13012E+00
+138.100E+03,-67.77957E+00
+138.200E+03,-71.42765E+00
+138.300E+03,-70.81597E+00
+138.400E+03,-67.34010E+00
+138.500E+03,-66.79475E+00
+138.600E+03,-78.99394E+00
+138.700E+03,-71.54065E+00
+138.800E+03,-68.93685E+00
+138.900E+03,-81.95231E+00
+139.000E+03,-81.83349E+00
+139.100E+03,-77.06596E+00
+139.200E+03,-75.57124E+00
+139.300E+03,-76.21859E+00
+139.400E+03,-67.20724E+00
+139.500E+03,-72.70852E+00
+139.600E+03,-77.32454E+00
+139.700E+03,-76.50340E+00
+139.800E+03,-72.68666E+00
+139.900E+03,-97.16675E+00
+140.000E+03,-81.33938E+00
+140.100E+03,-77.59735E+00
+140.200E+03,-83.83127E+00
+140.300E+03,-78.90698E+00
+140.400E+03,-67.29246E+00
+140.500E+03,-80.21588E+00
+140.600E+03,-78.10139E+00
+140.700E+03,-84.10831E+00
+140.800E+03,-73.31719E+00
+140.900E+03,-78.31691E+00
+141.000E+03,-74.07604E+00
+141.100E+03,-85.32229E+00
+141.200E+03,-79.26225E+00
+141.300E+03,-66.42173E+00
+141.400E+03,-74.80480E+00
+141.500E+03,-81.40612E+00
+141.600E+03,-67.31813E+00
+141.700E+03,-80.78011E+00
+141.800E+03,-81.52941E+00
+141.900E+03,-84.88884E+00
+142.000E+03,-70.63184E+00
+142.100E+03,-71.09151E+00
+142.200E+03,-76.02731E+00
+142.300E+03,-69.00697E+00
+142.400E+03,-76.91831E+00
+142.500E+03,-76.90667E+00
+142.600E+03,-73.86144E+00
+142.700E+03,-79.46898E+00
+142.800E+03,-70.95474E+00
+142.900E+03,-85.71410E+00
+143.000E+03,-71.67797E+00
+143.100E+03,-74.65204E+00
+143.200E+03,-67.24089E+00
+143.300E+03,-75.34717E+00
+143.400E+03,-72.18704E+00
+143.500E+03,-75.58052E+00
+143.600E+03,-72.36224E+00
+143.700E+03,-73.91175E+00
+143.800E+03,-69.31453E+00
+143.900E+03,-72.92045E+00
+144.000E+03,-75.49506E+00
+144.100E+03,-70.27043E+00
+144.200E+03,-68.54432E+00
+144.300E+03,-76.19611E+00
+144.400E+03,-71.11791E+00
+144.500E+03,-74.80931E+00
+144.600E+03,-84.19187E+00
+144.700E+03,-68.59074E+00
+144.800E+03,-72.00610E+00
+144.900E+03,-69.47767E+00
+145.000E+03,-72.18479E+00
+145.100E+03,-73.53570E+00
+145.200E+03,-66.57053E+00
+145.300E+03,-81.88419E+00
+145.400E+03,-76.98846E+00
+145.500E+03,-79.42702E+00
+145.600E+03,-70.77319E+00
+145.700E+03,-69.56950E+00
+145.800E+03,-84.83685E+00
+145.900E+03,-79.23306E+00
+146.000E+03,-76.62525E+00
+146.100E+03,-73.57031E+00
+146.200E+03,-72.19143E+00
+146.300E+03,-75.41063E+00
+146.400E+03,-80.68952E+00
+146.500E+03,-73.22784E+00
+146.600E+03,-73.14395E+00
+146.700E+03,-74.69681E+00
+146.800E+03,-79.95539E+00
+146.900E+03,-74.40002E+00
+147.000E+03,-70.19832E+00
+147.100E+03,-70.53933E+00
+147.200E+03,-69.54717E+00
+147.300E+03,-72.63263E+00
+147.400E+03,-68.49818E+00
+147.500E+03,-71.28060E+00
+147.600E+03,-76.34926E+00
+147.700E+03,-74.74893E+00
+147.800E+03,-74.70281E+00
+147.900E+03,-74.15774E+00
+148.000E+03,-74.92697E+00
+148.100E+03,-65.40041E+00
+148.200E+03,-80.62744E+00
+148.300E+03,-75.71735E+00
+148.400E+03,-72.23879E+00
+148.500E+03,-71.09558E+00
+148.600E+03,-70.13420E+00
+148.700E+03,-73.35759E+00
+148.800E+03,-72.35128E+00
+148.900E+03,-69.25044E+00
+149.000E+03,-72.55989E+00
+149.100E+03,-78.69435E+00
+149.200E+03,-69.88294E+00
+149.300E+03,-81.53401E+00
+149.400E+03,-76.91017E+00
+149.500E+03,-72.42592E+00
+149.600E+03,-69.01269E+00
+149.700E+03,-71.01732E+00
+149.800E+03,-78.60189E+00
+149.900E+03,-87.88773E+00
+150.000E+03,-66.34321E+00
+150.100E+03,-70.87572E+00
+150.200E+03,-65.00666E+00
+150.300E+03,-80.74496E+00
+150.400E+03,-79.12396E+00
+150.500E+03,-80.01860E+00
+150.600E+03,-68.22901E+00
+150.700E+03,-80.67754E+00
+150.800E+03,-65.83273E+00
+150.900E+03,-80.59965E+00
+151.000E+03,-73.40601E+00
+151.100E+03,-81.93998E+00
+151.200E+03,-68.78893E+00
+151.300E+03,-74.78649E+00
+151.400E+03,-68.65819E+00
+151.500E+03,-75.71655E+00
+151.600E+03,-71.52020E+00
+151.700E+03,-72.67490E+00
+151.800E+03,-74.05798E+00
+151.900E+03,-73.21002E+00
+152.000E+03,-65.84349E+00
+152.100E+03,-80.28681E+00
+152.200E+03,-75.87730E+00
+152.300E+03,-79.95622E+00
+152.400E+03,-76.81798E+00
+152.500E+03,-73.79810E+00
+152.600E+03,-84.82588E+00
+152.700E+03,-74.72751E+00
+152.800E+03,-71.45771E+00
+152.900E+03,-68.06269E+00
+153.000E+03,-68.79955E+00
+153.100E+03,-70.82839E+00
+153.200E+03,-69.11020E+00
+153.300E+03,-76.79359E+00
+153.400E+03,-78.59568E+00
+153.500E+03,-68.01578E+00
+153.600E+03,-83.41466E+00
+153.700E+03,-81.84777E+00
+153.800E+03,-67.34666E+00
+153.900E+03,-72.82817E+00
+154.000E+03,-74.98833E+00
+154.100E+03,-68.39032E+00
+154.200E+03,-68.00675E+00
+154.300E+03,-79.35699E+00
+154.400E+03,-72.71749E+00
+154.500E+03,-69.34725E+00
+154.600E+03,-71.76250E+00
+154.700E+03,-79.41307E+00
+154.800E+03,-73.62040E+00
+154.900E+03,-75.59054E+00
+155.000E+03,-80.32817E+00
+155.100E+03,-80.66840E+00
+155.200E+03,-69.98504E+00
+155.300E+03,-91.71304E+00
+155.400E+03,-68.41113E+00
+155.500E+03,-67.48188E+00
+155.600E+03,-67.39302E+00
+155.700E+03,-73.15431E+00
+155.800E+03,-75.87817E+00
+155.900E+03,-78.46515E+00
+156.000E+03,-70.34972E+00
+156.100E+03,-73.66614E+00
+156.200E+03,-70.96782E+00
+156.300E+03,-78.64727E+00
+156.400E+03,-65.96649E+00
+156.500E+03,-65.74899E+00
+156.600E+03,-77.88102E+00
+156.700E+03,-73.96428E+00
+156.800E+03,-72.34162E+00
+156.900E+03,-70.91027E+00
+157.000E+03,-85.28519E+00
+157.100E+03,-71.04401E+00
+157.200E+03,-78.08343E+00
+157.300E+03,-79.48687E+00
+157.400E+03,-68.36986E+00
+157.500E+03,-77.13030E+00
+157.600E+03,-82.31970E+00
+157.700E+03,-91.00511E+00
+157.800E+03,-71.89279E+00
+157.900E+03,-73.04067E+00
+158.000E+03,-74.18626E+00
+158.100E+03,-70.58733E+00
+158.200E+03,-72.84699E+00
+158.300E+03,-69.18798E+00
+158.400E+03,-77.11266E+00
+158.500E+03,-79.94667E+00
+158.600E+03,-71.70365E+00
+158.700E+03,-76.32901E+00
+158.800E+03,-76.04729E+00
+158.900E+03,-77.68685E+00
+159.000E+03,-71.58663E+00
+159.100E+03,-72.50997E+00
+159.200E+03,-65.11671E+00
+159.300E+03,-74.57800E+00
+159.400E+03,-83.74368E+00
+159.500E+03,-73.78983E+00
+159.600E+03,-80.85534E+00
+159.700E+03,-70.60386E+00
+159.800E+03,-73.37793E+00
+159.900E+03,-76.98521E+00
+160.000E+03,-66.27659E+00
+160.100E+03,-75.75697E+00
+160.200E+03,-75.63407E+00
+160.300E+03,-73.59227E+00
+160.400E+03,-66.36450E+00
+160.500E+03,-81.01979E+00
+160.600E+03,-79.16879E+00
+160.700E+03,-72.81005E+00
+160.800E+03,-66.23706E+00
+160.900E+03,-73.26830E+00
+161.000E+03,-80.25125E+00
+161.100E+03,-70.33179E+00
+161.200E+03,-77.23369E+00
+161.300E+03,-74.65719E+00
+161.400E+03,-68.62271E+00
+161.500E+03,-75.90767E+00
+161.600E+03,-83.92145E+00
+161.700E+03,-73.30250E+00
+161.800E+03,-84.05100E+00
+161.900E+03,-71.98113E+00
+162.000E+03,-69.94462E+00
+162.100E+03,-78.41282E+00
+162.200E+03,-68.40331E+00
+162.300E+03,-82.13160E+00
+162.400E+03,-66.75484E+00
+162.500E+03,-73.05669E+00
+162.600E+03,-86.32951E+00
+162.700E+03,-68.48866E+00
+162.800E+03,-70.53015E+00
+162.900E+03,-71.36461E+00
+163.000E+03,-71.77933E+00
+163.100E+03,-70.74071E+00
+163.200E+03,-70.11715E+00
+163.300E+03,-87.88158E+00
+163.400E+03,-70.68168E+00
+163.500E+03,-70.71611E+00
+163.600E+03,-67.44523E+00
+163.700E+03,-73.58900E+00
+163.800E+03,-82.14091E+00
+163.900E+03,-75.82891E+00
+164.000E+03,-79.58310E+00
