x-axis,F1
+96.000000E+03,-73.12221E+00
+96.009524E+03,-65.45672E+00
+96.019048E+03,-67.78407E+00
+96.028571E+03,-69.69874E+00
+96.038095E+03,-69.26152E+00
+96.047619E+03,-72.06449E+00
+96.057143E+03,-69.76525E+00
+96.066667E+03,-71.15452E+00
+96.076190E+03,-67.13122E+00
+96.085714E+03,-64.16286E+00
+96.095238E+03,-66.18727E+00
+96.104762E+03,-72.58013E+00
+96.114286E+03,-65.63541E+00
+96.123810E+03,-69.63959E+00
+96.133333E+03,-69.63859E+00
+96.142857E+03,-73.15150E+00
+96.152381E+03,-66.98471E+00
+96.161905E+03,-67.32724E+00
+96.171429E+03,-66.57463E+00
+96.180952E+03,-69.55039E+00
+96.190476E+03,-65.36108E+00
+96.200000E+03,-66.93548E+00
+96.209524E+03,-66.21148E+00
+96.219048E+03,-66.58595E+00
+96.228571E+03,-66.64306E+00
+96.238095E+03,-67.17621E+00
+96.247619E+03,-73.01774E+00
+96.257143E+03,-69.28964E+00
+96.266667E+03,-71.42256E+00
+96.276190E+03,-67.28209E+00
+96.285714E+03,-69.94798E+00
+96.295238E+03,-68.39563E+00
+96.304762E+03,-73.48305E+00
+96.314286E+03,-66.51858E+00
+96.323810E+03,-72.06926E+00
+96.333333E+03,-75.26919E+00
+96.342857E+03,-84.05775E+00
+96.352381E+03,-70.02170E+00
+96.361905E+03,-75.64336E+00
+96.371429E+03,-67.47230E+00
+96.380952E+03,-70.35145E+00
+96.390476E+03,-65.61587E+00
+96.400000E+03,-68.15158E+00
+96.409524E+03,-67.59595E+00
+96.419048E+03,-68.62303E+00
+96.428571E+03,-71.55896E+00
+96.438095E+03,-69.69671E+00
+96.447619E+03,-67.08059E+00
+96.457143E+03,-66.26745E+00
+96.466667E+03,-67.07245E+00
+96.476190E+03,-66.97734E+00
+96.485714E+03,-69.25732E+00
+96.495238E+03,-67.24369E+00
+96.504762E+03,-69.91448E+00
+96.514286E+03,-66.57648E+00
+96.523810E+03,-69.70223E+00
+96.533333E+03,-67.34365E+00
+96.542857E+03,-76.24516E+00
+96.552381E+03,-65.91370E+00
+96.561905E+03,-71.88370E+00
+96.571429E+03,-67.63010E+00
+96.580952E+03,-72.59691E+00
+96.590476E+03,-64.28505E+00
+96.600000E+03,-67.48937E+00
+96.609524E+03,-69.32140E+00
+96.619048E+03,-69.76879E+00
+96.628571E+03,-65.59182E+00
+96.638095E+03,-67.05398E+00
+96.647619E+03,-67.19599E+00
+96.657143E+03,-67.07813E+00
+96.666667E+03,-67.77973E+00
+96.676190E+03,-66.47878E+00
+96.685714E+03,-64.79098E+00
+96.695238E+03,-65.47346E+00
+96.704762E+03,-76.32790E+00
+96.714286E+03,-67.14585E+00
+96.723810E+03,-68.19819E+00
+96.733333E+03,-65.03200E+00
+96.742857E+03,-74.02812E+00
+96.752381E+03,-65.73263E+00
+96.761905E+03,-74.05994E+00
+96.771429E+03,-63.62593E+00
+96.780952E+03,-67.85118E+00
+96.790476E+03,-65.13983E+00
+96.800000E+03,-68.21309E+00
+96.809524E+03,-65.33596E+00
+96.819048E+03,-67.12999E+00
+96.828571E+03,-66.53974E+00
+96.838095E+03,-67.01399E+00
+96.847619E+03,-66.80933E+00
+96.857143E+03,-66.97661E+00
+96.866667E+03,-63.88233E+00
+96.876190E+03,-63.84802E+00
+96.885714E+03,-66.38132E+00
+96.895238E+03,-63.36199E+00
+96.904762E+03,-66.59414E+00
+96.914286E+03,-61.38494E+00
+96.923810E+03,-69.46499E+00
+96.933333E+03,-68.91553E+00
+96.942857E+03,-82.02108E+00
+96.952381E+03,-63.52730E+00
+96.961905E+03,-70.32232E+00
+96.971429E+03,-64.84608E+00
+96.980952E+03,-69.41338E+00
+96.990476E+03,-61.28562E+00
+97.000000E+03,-64.31152E+00
+97.009524E+03,-68.16833E+00
+97.019048E+03,-67.86857E+00
+97.028571E+03,-64.02775E+00
+97.038095E+03,-63.98962E+00
+97.047619E+03,-67.13182E+00
+97.057143E+03,-65.89452E+00
+97.066667E+03,-68.94265E+00
+97.076190E+03,-66.42094E+00
+97.085714E+03,-66.87502E+00
+97.095238E+03,-64.63112E+00
+97.104762E+03,-68.77314E+00
+97.114286E+03,-65.58539E+00
+97.123810E+03,-80.83963E+00
+97.133333E+03,-64.34861E+00
+97.142857E+03,-69.78847E+00
+97.152381E+03,-64.65285E+00
+97.161905E+03,-71.73548E+00
+97.171429E+03,-66.68949E+00
+97.180952E+03,-81.26026E+00
+97.190476E+03,-61.69065E+00
+97.200000E+03,-66.36046E+00
+97.209524E+03,-64.31848E+00
+97.219048E+03,-66.54708E+00
+97.228571E+03,-66.46668E+00
+97.238095E+03,-68.19465E+00
+97.247619E+03,-66.11189E+00
+97.257143E+03,-68.47999E+00
+97.266667E+03,-62.13416E+00
+97.276190E+03,-62.66167E+00
+97.285714E+03,-63.52462E+00
+97.295238E+03,-62.38417E+00
+97.304762E+03,-76.78937E+00
+97.314286E+03,-64.73053E+00
+97.323810E+03,-70.53675E+00
+97.333333E+03,-62.71149E+00
+97.342857E+03,-70.81230E+00
+97.352381E+03,-62.25337E+00
+97.361905E+03,-70.10869E+00
+97.371429E+03,-63.02144E+00
+97.380952E+03,-73.29830E+00
+97.390476E+03,-62.02554E+00
+97.400000E+03,-67.92876E+00
+97.409524E+03,-61.88086E+00
+97.419048E+03,-64.89767E+00
+97.428571E+03,-63.02634E+00
+97.438095E+03,-63.67363E+00
+97.447619E+03,-65.10321E+00
+97.457143E+03,-63.56996E+00
+97.466667E+03,-70.91390E+00
+97.476190E+03,-66.48188E+00
+97.485714E+03,-65.79723E+00
+97.495238E+03,-63.50784E+00
+97.504762E+03,-68.41327E+00
+97.514286E+03,-63.78983E+00
+97.523810E+03,-67.62589E+00
+97.533333E+03,-62.32209E+00
+97.542857E+03,-75.11252E+00
+97.552381E+03,-61.48193E+00
+97.561905E+03,-71.70735E+00
+97.571429E+03,-65.68521E+00
+97.580952E+03,-71.93759E+00
+97.590476E+03,-60.27329E+00
+97.600000E+03,-68.72725E+00
+97.609524E+03,-61.00208E+00
+97.619048E+03,-64.59135E+00
+97.628571E+03,-65.52365E+00
+97.638095E+03,-69.31636E+00
+97.647619E+03,-61.13525E+00
+97.657143E+03,-63.33396E+00
+97.666667E+03,-62.87187E+00
+97.676190E+03,-62.80662E+00
+97.685714E+03,-63.35469E+00
+97.695238E+03,-61.21378E+00
+97.704762E+03,-68.33604E+00
+97.714286E+03,-62.35844E+00
+97.723810E+03,-67.34492E+00
+97.733333E+03,-61.81028E+00
+97.742857E+03,-67.77727E+00
+97.752381E+03,-60.72918E+00
+97.761905E+03,-74.57561E+00
+97.771429E+03,-60.13463E+00
+97.780952E+03,-76.68215E+00
+97.790476E+03,-58.65538E+00
+97.800000E+03,-65.02536E+00
+97.809524E+03,-61.03186E+00
+97.819048E+03,-65.06796E+00
+97.828571E+03,-61.90799E+00
+97.838095E+03,-64.11343E+00
+97.847619E+03,-62.42153E+00
+97.857143E+03,-63.12070E+00
+97.866667E+03,-65.14539E+00
+97.876190E+03,-65.43302E+00
+97.885714E+03,-61.58064E+00
+97.895238E+03,-60.76258E+00
+97.904762E+03,-64.75620E+00
+97.914286E+03,-60.22701E+00
+97.923810E+03,-66.57278E+00
+97.933333E+03,-60.01965E+00
+97.942857E+03,-68.89857E+00
+97.952381E+03,-59.70379E+00
+97.961905E+03,-81.94245E+00
+97.971429E+03,-61.02381E+00
+97.980952E+03,-78.76655E+00
+97.990476E+03,-61.13378E+00
+98.000000E+03,-78.79678E+00
+98.009524E+03,-57.79660E+00
+98.019048E+03,-64.39739E+00
+98.028571E+03,-60.70450E+00
+98.038095E+03,-65.53768E+00
+98.047619E+03,-60.01341E+00
+98.057143E+03,-62.27316E+00
+98.066667E+03,-61.62350E+00
+98.076190E+03,-62.11087E+00
+98.085714E+03,-61.72365E+00
+98.095238E+03,-60.35689E+00
+98.104762E+03,-61.66225E+00
+98.114286E+03,-58.39957E+00
+98.123810E+03,-67.55017E+00
+98.133333E+03,-59.13629E+00
+98.142857E+03,-67.79391E+00
+98.152381E+03,-58.08202E+00
+98.161905E+03,-75.73163E+00
+98.171429E+03,-57.64578E+00
+98.180952E+03,-68.84588E+00
+98.190476E+03,-58.61223E+00
+98.200000E+03,-71.69647E+00
+98.209524E+03,-58.50980E+00
+98.219048E+03,-68.19369E+00
+98.228571E+03,-58.28381E+00
+98.238095E+03,-63.46084E+00
+98.247619E+03,-59.07496E+00
+98.257143E+03,-62.49443E+00
+98.266667E+03,-59.00845E+00
+98.276190E+03,-59.15278E+00
+98.285714E+03,-62.01443E+00
+98.295238E+03,-58.84718E+00
+98.304762E+03,-65.29070E+00
+98.314286E+03,-61.06568E+00
+98.323810E+03,-61.12419E+00
+98.333333E+03,-56.39813E+00
+98.342857E+03,-68.37807E+00
+98.352381E+03,-56.54254E+00
+98.361905E+03,-67.31786E+00
+98.371429E+03,-56.48424E+00
+98.380952E+03,-72.01533E+00
+98.390476E+03,-58.25374E+00
+98.400000E+03,-75.40830E+00
+98.409524E+03,-57.00435E+00
+98.419048E+03,-65.02040E+00
+98.428571E+03,-58.10083E+00
+98.438095E+03,-64.59242E+00
+98.447619E+03,-57.84615E+00
+98.457143E+03,-61.36598E+00
+98.466667E+03,-58.68050E+00
+98.476190E+03,-59.12505E+00
+98.485714E+03,-60.86862E+00
+98.495238E+03,-59.90334E+00
+98.504762E+03,-59.84345E+00
+98.514286E+03,-57.03173E+00
+98.523810E+03,-63.50833E+00
+98.533333E+03,-57.67331E+00
+98.542857E+03,-62.25532E+00
+98.552381E+03,-54.56588E+00
+98.561905E+03,-79.17119E+00
+98.571429E+03,-57.14852E+00
+98.580952E+03,-74.08440E+00
+98.590476E+03,-57.40154E+00
+98.600000E+03,-72.69718E+00
+98.609524E+03,-56.82769E+00
+98.619048E+03,-65.70848E+00
+98.628571E+03,-56.27137E+00
+98.638095E+03,-62.30242E+00
+98.647619E+03,-57.13910E+00
+98.657143E+03,-60.97232E+00
+98.666667E+03,-57.16170E+00
+98.676190E+03,-58.55424E+00
+98.685714E+03,-57.84127E+00
+98.695238E+03,-56.63978E+00
+98.704762E+03,-60.28116E+00
+98.714286E+03,-56.26275E+00
+98.723810E+03,-63.31606E+00
+98.733333E+03,-56.79127E+00
+98.742857E+03,-63.79040E+00
+98.752381E+03,-56.30265E+00
+98.761905E+03,-66.10040E+00
+98.771429E+03,-55.07275E+00
+98.780952E+03,-79.31954E+00
+98.790476E+03,-56.71075E+00
+98.800000E+03,-71.28042E+00
+98.809524E+03,-56.33843E+00
+98.819048E+03,-65.64605E+00
+98.828571E+03,-55.90105E+00
+98.838095E+03,-61.50872E+00
+98.847619E+03,-56.69416E+00
+98.857143E+03,-62.49408E+00
+98.866667E+03,-55.49635E+00
+98.876190E+03,-57.86236E+00
+98.885714E+03,-56.27791E+00
+98.895238E+03,-56.30934E+00
+98.904762E+03,-57.43608E+00
+98.914286E+03,-55.38530E+00
+98.923810E+03,-59.11513E+00
+98.933333E+03,-54.96468E+00
+98.942857E+03,-60.15842E+00
+98.952381E+03,-53.51769E+00
+98.961905E+03,-68.09424E+00
+98.971429E+03,-55.30217E+00
+98.980952E+03,-71.41382E+00
+98.990476E+03,-54.82990E+00
+99.000000E+03,-68.45674E+00
+99.009524E+03,-54.98170E+00
+99.019048E+03,-64.50783E+00
+99.028571E+03,-54.61201E+00
+99.038095E+03,-59.92266E+00
+99.047619E+03,-55.35757E+00
+99.057143E+03,-60.03850E+00
+99.066667E+03,-54.81648E+00
+99.076190E+03,-57.16664E+00
+99.085714E+03,-55.29714E+00
+99.095238E+03,-56.08623E+00
+99.104762E+03,-55.40480E+00
+99.114286E+03,-54.32366E+00
+99.123810E+03,-56.91322E+00
+99.133333E+03,-54.05757E+00
+99.142857E+03,-57.39828E+00
+99.152381E+03,-52.62945E+00
+99.161905E+03,-61.30555E+00
+99.171429E+03,-53.10460E+00
+99.180952E+03,-64.41316E+00
+99.190476E+03,-52.73837E+00
+99.200000E+03,-73.22427E+00
+99.209524E+03,-54.37592E+00
+99.219048E+03,-63.80448E+00
+99.228571E+03,-53.43002E+00
+99.238095E+03,-61.38119E+00
+99.247619E+03,-52.74945E+00
+99.257143E+03,-56.87954E+00
+99.266667E+03,-52.98203E+00
+99.276190E+03,-56.60702E+00
+99.285714E+03,-52.17408E+00
+99.295238E+03,-53.38459E+00
+99.304762E+03,-52.57374E+00
+99.314286E+03,-51.81066E+00
+99.323810E+03,-53.89135E+00
+99.333333E+03,-51.31985E+00
+99.342857E+03,-55.27906E+00
+99.352381E+03,-50.82343E+00
+99.361905E+03,-57.89092E+00
+99.371429E+03,-50.99857E+00
+99.380952E+03,-60.85874E+00
+99.390476E+03,-51.08846E+00
+99.400000E+03,-68.30857E+00
+99.409524E+03,-52.03692E+00
+99.419048E+03,-64.70759E+00
+99.428571E+03,-51.57886E+00
+99.438095E+03,-59.30610E+00
+99.447619E+03,-50.43110E+00
+99.457143E+03,-55.70432E+00
+99.466667E+03,-49.60658E+00
+99.476190E+03,-52.31995E+00
+99.485714E+03,-49.52558E+00
+99.495238E+03,-50.83506E+00
+99.504762E+03,-49.55731E+00
+99.514286E+03,-49.20252E+00
+99.523810E+03,-50.06544E+00
+99.533333E+03,-47.93307E+00
+99.542857E+03,-51.72609E+00
+99.552381E+03,-47.86678E+00
+99.561905E+03,-52.96863E+00
+99.571429E+03,-47.16691E+00
+99.580952E+03,-58.38537E+00
+99.590476E+03,-48.47281E+00
+99.600000E+03,-63.49725E+00
+99.609524E+03,-49.21694E+00
+99.619048E+03,-64.77049E+00
+99.628571E+03,-49.25474E+00
+99.638095E+03,-55.90931E+00
+99.647619E+03,-47.02619E+00
+99.657143E+03,-51.47464E+00
+99.666667E+03,-46.03245E+00
+99.676190E+03,-48.86271E+00
+99.685714E+03,-45.39225E+00
+99.695238E+03,-46.50426E+00
+99.704762E+03,-45.29461E+00
+99.714286E+03,-45.04972E+00
+99.723810E+03,-45.37745E+00
+99.733333E+03,-43.63814E+00
+99.742857E+03,-46.38313E+00
+99.752381E+03,-43.27316E+00
+99.761905E+03,-46.78970E+00
+99.771429E+03,-42.11192E+00
+99.780952E+03,-49.52131E+00
+99.790476E+03,-42.29547E+00
+99.800000E+03,-53.35655E+00
+99.809524E+03,-42.60692E+00
+99.819048E+03,-65.56178E+00
+99.828571E+03,-45.37597E+00
+99.838095E+03,-49.97111E+00
+99.847619E+03,-40.57113E+00
+99.857143E+03,-44.74046E+00
+99.866667E+03,-38.48124E+00
+99.876190E+03,-40.76938E+00
+99.885714E+03,-36.93426E+00
+99.895238E+03,-37.88365E+00
+99.904762E+03,-35.46504E+00
+99.914286E+03,-34.90211E+00
+99.923810E+03,-34.06324E+00
+99.933333E+03,-32.07339E+00
+99.942857E+03,-32.58146E+00
+99.952381E+03,-28.94131E+00
+99.961905E+03,-30.55663E+00
+99.971429E+03,-24.63708E+00
+99.980952E+03,-26.82926E+00
+99.990476E+03,-15.71831E+00
+100.000000E+03,-9.79888E+00
+100.009524E+03,-12.56009E+00
+100.019048E+03,-42.19864E+00
+100.028571E+03,-29.59983E+00
+100.038095E+03,-38.76269E+00
+100.047619E+03,-31.17493E+00
+100.057143E+03,-36.87453E+00
+100.066667E+03,-32.63470E+00
+100.076190E+03,-36.61253E+00
+100.085714E+03,-34.40256E+00
+100.095238E+03,-36.94615E+00
+100.104762E+03,-36.16529E+00
+100.114286E+03,-37.52082E+00
+100.123810E+03,-37.93467E+00
+100.133333E+03,-38.10697E+00
+100.142857E+03,-39.79706E+00
+100.152381E+03,-38.76787E+00
+100.161905E+03,-42.25250E+00
+100.171429E+03,-39.96928E+00
+100.180952E+03,-45.09491E+00
+100.190476E+03,-41.36080E+00
+100.200000E+03,-48.76222E+00
+100.209524E+03,-43.05369E+00
+100.219048E+03,-56.09500E+00
+100.228571E+03,-46.26417E+00
+100.238095E+03,-57.26927E+00
+100.247619E+03,-47.26982E+00
+100.257143E+03,-51.16194E+00
+100.266667E+03,-45.50700E+00
+100.276190E+03,-48.33901E+00
+100.285714E+03,-45.05587E+00
+100.295238E+03,-46.50599E+00
+100.304762E+03,-45.57175E+00
+100.314286E+03,-46.56004E+00
+100.323810E+03,-46.28110E+00
+100.333333E+03,-46.03629E+00
+100.342857E+03,-47.62989E+00
+100.352381E+03,-46.79607E+00
+100.361905E+03,-48.75882E+00
+100.371429E+03,-46.80869E+00
+100.380952E+03,-50.69464E+00
+100.390476E+03,-47.63971E+00
+100.400000E+03,-53.73500E+00
+100.409524E+03,-49.19409E+00
+100.419048E+03,-57.66914E+00
+100.428571E+03,-50.96413E+00
+100.438095E+03,-68.27137E+00
+100.447619E+03,-55.43483E+00
+100.457143E+03,-55.45701E+00
+100.466667E+03,-50.63373E+00
+100.476190E+03,-52.70977E+00
+100.485714E+03,-50.23278E+00
+100.495238E+03,-52.19553E+00
+100.504762E+03,-50.34891E+00
+100.514286E+03,-51.24370E+00
+100.523810E+03,-50.53192E+00
+100.533333E+03,-50.77669E+00
+100.542857E+03,-50.85937E+00
+100.552381E+03,-50.11235E+00
+100.561905E+03,-51.72149E+00
+100.571429E+03,-50.21970E+00
+100.580952E+03,-53.51447E+00
+100.590476E+03,-51.05857E+00
+100.600000E+03,-55.82725E+00
+100.609524E+03,-52.09795E+00
+100.619048E+03,-60.71431E+00
+100.628571E+03,-55.07544E+00
+100.638095E+03,-63.83373E+00
+100.647619E+03,-56.32041E+00
+100.657143E+03,-60.38118E+00
+100.666667E+03,-55.10570E+00
+100.676190E+03,-56.86254E+00
+100.685714E+03,-53.50735E+00
+100.695238E+03,-53.83482E+00
+100.704762E+03,-53.25229E+00
+100.714286E+03,-54.53171E+00
+100.723810E+03,-53.28687E+00
+100.733333E+03,-52.66853E+00
+100.742857E+03,-54.25737E+00
+100.752381E+03,-54.07050E+00
+100.761905E+03,-54.74426E+00
+100.771429E+03,-53.41118E+00
+100.780952E+03,-55.99046E+00
+100.790476E+03,-54.07381E+00
+100.800000E+03,-58.44384E+00
+100.809524E+03,-56.03412E+00
+100.819048E+03,-58.24306E+00
+100.828571E+03,-54.62948E+00
+100.838095E+03,-69.98312E+00
+100.847619E+03,-62.10254E+00
+100.857143E+03,-61.15719E+00
+100.866667E+03,-57.50315E+00
+100.876190E+03,-60.82037E+00
+100.885714E+03,-57.39444E+00
+100.895238E+03,-58.22915E+00
+100.904762E+03,-56.23029E+00
+100.914286E+03,-57.15765E+00
+100.923810E+03,-55.52990E+00
+100.933333E+03,-54.90813E+00
+100.942857E+03,-55.46056E+00
+100.952381E+03,-55.00536E+00
+100.961905E+03,-56.75621E+00
+100.971429E+03,-56.59774E+00
+100.980952E+03,-56.39609E+00
+100.990476E+03,-54.62463E+00
+101.000000E+03,-58.21101E+00
+101.009524E+03,-56.29917E+00
+101.019048E+03,-61.56505E+00
+101.028571E+03,-58.79060E+00
+101.038095E+03,-62.70518E+00
+101.047619E+03,-58.96934E+00
+101.057143E+03,-64.61952E+00
+101.066667E+03,-60.44770E+00
+101.076190E+03,-60.82812E+00
+101.085714E+03,-58.59402E+00
+101.095238E+03,-58.51117E+00
+101.104762E+03,-57.82331E+00
+101.114286E+03,-59.12138E+00
+101.123810E+03,-57.64254E+00
+101.133333E+03,-57.13832E+00
+101.142857E+03,-57.17128E+00
+101.152381E+03,-56.85088E+00
+101.161905E+03,-57.15277E+00
+101.171429E+03,-56.19483E+00
+101.180952E+03,-58.03303E+00
+101.190476E+03,-56.99717E+00
+101.200000E+03,-59.61678E+00
+101.209524E+03,-58.12692E+00
+101.219048E+03,-61.85706E+00
+101.228571E+03,-59.94820E+00
+101.238095E+03,-63.36755E+00
+101.247619E+03,-60.20792E+00
+101.257143E+03,-62.82224E+00
+101.266667E+03,-61.64742E+00
+101.276190E+03,-65.62604E+00
+101.285714E+03,-62.56955E+00
+101.295238E+03,-60.38724E+00
+101.304762E+03,-59.55671E+00
+101.314286E+03,-59.66580E+00
+101.323810E+03,-58.80142E+00
+101.333333E+03,-58.11237E+00
+101.342857E+03,-58.60615E+00
+101.352381E+03,-58.31937E+00
+101.361905E+03,-59.00574E+00
+101.371429E+03,-58.63492E+00
+101.380952E+03,-58.99680E+00
+101.390476E+03,-57.58547E+00
+101.400000E+03,-60.83196E+00
+101.409524E+03,-59.92367E+00
+101.419048E+03,-63.15549E+00
+101.428571E+03,-61.76897E+00
+101.438095E+03,-65.99976E+00
+101.447619E+03,-64.12235E+00
+101.457143E+03,-71.70181E+00
+101.466667E+03,-68.89735E+00
+101.476190E+03,-63.84192E+00
+101.485714E+03,-63.01640E+00
+101.495238E+03,-62.89203E+00
+101.504762E+03,-61.56394E+00
+101.514286E+03,-59.85566E+00
+101.523810E+03,-60.33208E+00
+101.533333E+03,-60.18500E+00
+101.542857E+03,-60.31451E+00
+101.552381E+03,-59.27713E+00
+101.561905E+03,-61.00981E+00
+101.571429E+03,-61.22267E+00
+101.580952E+03,-61.71057E+00
+101.590476E+03,-61.36376E+00
+101.600000E+03,-61.81566E+00
+101.609524E+03,-60.92030E+00
+101.619048E+03,-62.25991E+00
+101.628571E+03,-61.23127E+00
+101.638095E+03,-65.55135E+00
+101.647619E+03,-64.79790E+00
+101.657143E+03,-69.96606E+00
+101.666667E+03,-69.33616E+00
+101.676190E+03,-66.77246E+00
+101.685714E+03,-66.46842E+00
+101.695238E+03,-66.55808E+00
+101.704762E+03,-65.64911E+00
+101.714286E+03,-62.73983E+00
+101.723810E+03,-62.61480E+00
+101.733333E+03,-61.87809E+00
+101.742857E+03,-61.91807E+00
+101.752381E+03,-60.29743E+00
+101.761905E+03,-61.50459E+00
+101.771429E+03,-61.73863E+00
+101.780952E+03,-61.56441E+00
+101.790476E+03,-60.18450E+00
+101.800000E+03,-62.26206E+00
+101.809524E+03,-62.40879E+00
+101.819048E+03,-63.29326E+00
+101.828571E+03,-63.20727E+00
+101.838095E+03,-63.79457E+00
+101.847619E+03,-63.09447E+00
+101.857143E+03,-68.53031E+00
+101.866667E+03,-69.65693E+00
+101.876190E+03,-68.86448E+00
+101.885714E+03,-69.00848E+00
+101.895238E+03,-68.32405E+00
+101.904762E+03,-68.43511E+00
+101.914286E+03,-64.10593E+00
+101.923810E+03,-64.61054E+00
+101.933333E+03,-62.41562E+00
+101.942857E+03,-63.08563E+00
+101.952381E+03,-61.80428E+00
+101.961905E+03,-62.88832E+00
+101.971429E+03,-63.32870E+00
+101.980952E+03,-62.83934E+00
+101.990476E+03,-60.97052E+00
+102.000000E+03,-62.28777E+00
+102.009524E+03,-62.08759E+00
+102.019048E+03,-62.66408E+00
+102.028571E+03,-62.52241E+00
+102.038095E+03,-67.90810E+00
+102.047619E+03,-69.97295E+00
+102.057143E+03,-66.24684E+00
+102.066667E+03,-66.44790E+00
+102.076190E+03,-72.16536E+00
+102.085714E+03,-74.25408E+00
+102.095238E+03,-66.20150E+00
+102.104762E+03,-67.40966E+00
+102.114286E+03,-64.81920E+00
+102.123810E+03,-65.97803E+00
+102.133333E+03,-64.69109E+00
+102.142857E+03,-65.44363E+00
+102.152381E+03,-63.34877E+00
+102.161905E+03,-63.90325E+00
+102.171429E+03,-61.62105E+00
+102.180952E+03,-63.02869E+00
+102.190476E+03,-63.18730E+00
+102.200000E+03,-64.30306E+00
+102.209524E+03,-65.48782E+00
+102.219048E+03,-63.78776E+00
+102.228571E+03,-61.96401E+00
+102.238095E+03,-64.98929E+00
+102.247619E+03,-67.26546E+00
+102.257143E+03,-64.78865E+00
+102.266667E+03,-64.31201E+00
+102.276190E+03,-69.22411E+00
+102.285714E+03,-72.66609E+00
+102.295238E+03,-69.31708E+00
+102.304762E+03,-71.98238E+00
+102.314286E+03,-64.43117E+00
+102.323810E+03,-66.70549E+00
+102.333333E+03,-65.79124E+00
+102.342857E+03,-66.25714E+00
+102.352381E+03,-62.09105E+00
+102.361905E+03,-63.37794E+00
+102.371429E+03,-61.49990E+00
+102.380952E+03,-62.51654E+00
