-239.0000E-06,+990.0408263E-03,+986.5169499E-03
-238.7500E-06,+990.1978614E-03,+986.5483569E-03
-238.5000E-06,+989.9780122E-03,+986.8938343E-03
-238.2500E-06,+991.5797710E-03,+986.7053921E-03
-238.0000E-06,+991.4227358E-03,+986.5797639E-03
-237.7500E-06,+990.9516303E-03,+987.3649398E-03
-237.5000E-06,+991.1400725E-03,+987.0194624E-03
-237.2500E-06,+991.6111780E-03,+987.2707187E-03
-237.0000E-06,+990.9516303E-03,+986.6739850E-03
-236.7500E-06,+990.4805247E-03,+986.0772514E-03
-236.5000E-06,+989.7895700E-03,+986.6739850E-03
-236.2500E-06,+990.2292685E-03,+986.7996132E-03
-236.0000E-06,+989.6953489E-03,+986.2342866E-03
-235.7500E-06,+990.9830373E-03,+986.6111710E-03
-235.5000E-06,+990.2292685E-03,+986.7053921E-03
-235.2500E-06,+989.6011278E-03,+986.9252413E-03
-235.0000E-06,+990.7317810E-03,+986.8938343E-03
-234.7500E-06,+990.4805247E-03,+987.3021257E-03
-234.5000E-06,+990.4177107E-03,+987.0194624E-03
-234.2500E-06,+990.7631881E-03,+987.2079046E-03
-234.0000E-06,+991.7682132E-03,+987.2707187E-03
-233.7500E-06,+991.4855499E-03,+987.7104172E-03
-233.5000E-06,+990.9516303E-03,+987.4277539E-03
-233.2500E-06,+991.5797710E-03,+986.8624273E-03
-233.0000E-06,+991.6111780E-03,+987.0508695E-03
-232.7500E-06,+991.4541428E-03,+987.0194624E-03
-232.5000E-06,+991.5169569E-03,+987.2393117E-03
-232.2500E-06,+991.8938413E-03,+987.6790102E-03
-232.0000E-06,+990.9830373E-03,+987.2707187E-03
-231.7500E-06,+991.5797710E-03,+987.5219750E-03
-231.5000E-06,+990.8574092E-03,+987.7732313E-03
-231.2500E-06,+990.4491177E-03,+987.3021257E-03
-231.0000E-06,+990.1664544E-03,+987.0822765E-03
-230.7500E-06,+990.6689670E-03,+987.5847891E-03
-230.5000E-06,+990.7631881E-03,+986.8624273E-03
-230.2500E-06,+991.1400725E-03,+987.3649398E-03
-230.0000E-06,+991.1714795E-03,+986.8310202E-03
-229.7500E-06,+990.9202232E-03,+986.8310202E-03
-229.5000E-06,+991.0144443E-03,+987.5219750E-03
-229.2500E-06,+990.8888162E-03,+987.2707187E-03
-229.0000E-06,+991.6111780E-03,+987.7418242E-03
-228.7500E-06,+991.9566554E-03,+987.9616735E-03
-228.5000E-06,+991.6425850E-03,+987.1136835E-03
-228.2500E-06,+991.9566554E-03,+987.6161961E-03
-228.0000E-06,+992.3963539E-03,+987.3021257E-03
-227.7500E-06,+991.9566554E-03,+987.6161961E-03
-227.5000E-06,+991.2342936E-03,+986.9252413E-03
-227.2500E-06,+991.6111780E-03,+987.1450906E-03
-227.0000E-06,+990.8888162E-03,+987.1450906E-03
-226.7500E-06,+990.7317810E-03,+986.7367991E-03
-226.5000E-06,+991.7682132E-03,+986.7053921E-03
-226.2500E-06,+991.2342936E-03,+987.0194624E-03
-226.0000E-06,+991.2028865E-03,+987.2393117E-03
-225.7500E-06,+991.0772584E-03,+987.3649398E-03
-225.5000E-06,+991.6425850E-03,+986.8624273E-03
-225.2500E-06,+992.1765046E-03,+987.2079046E-03
-225.0000E-06,+992.1765046E-03,+986.9880554E-03
-224.7500E-06,+992.2079117E-03,+987.2079046E-03
-224.5000E-06,+991.3913288E-03,+987.1450906E-03
-224.2500E-06,+992.2393187E-03,+986.9880554E-03
-224.0000E-06,+991.4855499E-03,+987.5847891E-03
-223.7500E-06,+991.5483639E-03,+986.8938343E-03
-223.5000E-06,+992.7732383E-03,+987.0194624E-03
-223.2500E-06,+992.0508765E-03,+986.5797639E-03
-223.0000E-06,+992.0508765E-03,+986.7053921E-03
-222.7500E-06,+991.6111780E-03,+986.7367991E-03
-222.5000E-06,+991.4227358E-03,+987.1450906E-03
-222.2500E-06,+991.1400725E-03,+987.1764976E-03
-222.0000E-06,+991.3599217E-03,+987.0194624E-03
-221.7500E-06,+990.8574092E-03,+986.8624273E-03
-221.5000E-06,+991.8938413E-03,+986.5483569E-03
-221.2500E-06,+991.2971076E-03,+986.9252413E-03
-221.0000E-06,+991.1400725E-03,+986.5483569E-03
-220.7500E-06,+991.2971076E-03,+986.1714725E-03
-220.5000E-06,+991.3913288E-03,+987.0194624E-03
-220.2500E-06,+991.5797710E-03,+986.2342866E-03
-220.0000E-06,+992.8360524E-03,+986.9880554E-03
-219.7500E-06,+992.1450976E-03,+986.5483569E-03
-219.5000E-06,+992.2707257E-03,+986.8624273E-03
-219.2500E-06,+992.1450976E-03,+986.8938343E-03
-219.0000E-06,+992.5847961E-03,+986.7053921E-03
-218.7500E-06,+992.0194694E-03,+986.0144373E-03
-218.5000E-06,+991.5169569E-03,+986.0772514E-03
-218.2500E-06,+992.0508765E-03,+985.9202162E-03
-218.0000E-06,+991.5797710E-03,+986.4855428E-03
-217.7500E-06,+991.5483639E-03,+986.3913217E-03
-217.5000E-06,+990.7003740E-03,+986.2028795E-03
-217.2500E-06,+990.9516303E-03,+986.4541358E-03
-217.0000E-06,+991.3285147E-03,+985.6689599E-03
-216.7500E-06,+991.3599217E-03,+985.1978544E-03
-216.5000E-06,+991.2342936E-03,+986.4227288E-03
-216.2500E-06,+992.1450976E-03,+985.9516232E-03
-216.0000E-06,+991.5797710E-03,+986.2971006E-03
-215.7500E-06,+992.5847961E-03,+985.3862966E-03
-215.5000E-06,+992.0194694E-03,+986.0772514E-03
-215.2500E-06,+991.9252483E-03,+986.3913217E-03
-215.0000E-06,+992.0194694E-03,+986.4227288E-03
-214.7500E-06,+991.8624343E-03,+986.2656936E-03
-214.5000E-06,+992.3963539E-03,+986.1714725E-03
-214.2500E-06,+992.2079117E-03,+986.3285077E-03
-214.0000E-06,+991.9880624E-03,+986.0144373E-03
-213.7500E-06,+991.7053991E-03,+985.7003670E-03
-213.5000E-06,+992.0194694E-03,+986.8310202E-03
-213.2500E-06,+992.1765046E-03,+985.4491107E-03
-213.0000E-06,+991.1400725E-03,+985.8259951E-03
-212.7500E-06,+991.0458514E-03,+985.3862966E-03
-212.5000E-06,+990.8888162E-03,+985.5433318E-03
-212.2500E-06,+991.0458514E-03,+985.8888092E-03
-212.0000E-06,+991.2342936E-03,+985.3234825E-03
-211.7500E-06,+992.0194694E-03,+985.6375529E-03
-211.5000E-06,+991.5483639E-03,+985.8574021E-03
-211.2500E-06,+992.5219820E-03,+985.5747388E-03
-211.0000E-06,+991.5797710E-03,+984.8837841E-03
-210.7500E-06,+991.3599217E-03,+985.2606685E-03
-210.5000E-06,+991.8310272E-03,+985.1664474E-03
-210.2500E-06,+991.9566554E-03,+985.6061459E-03
-210.0000E-06,+991.7053991E-03,+985.6061459E-03
-209.7500E-06,+991.7053991E-03,+985.9516232E-03
-209.5000E-06,+991.5483639E-03,+985.7317740E-03
-209.2500E-06,+991.8310272E-03,+985.2292614E-03
-209.0000E-06,+992.2707257E-03,+984.9465981E-03
-208.7500E-06,+991.7682132E-03,+985.1664474E-03
-208.5000E-06,+990.4177107E-03,+985.4491107E-03
-208.2500E-06,+991.1400725E-03,+984.6325278E-03
-208.0000E-06,+991.3599217E-03,+985.2606685E-03
-207.7500E-06,+990.5119318E-03,+984.6325278E-03
-207.5000E-06,+990.7317810E-03,+984.7895630E-03
-207.2500E-06,+991.3913288E-03,+985.0408192E-03
-207.0000E-06,+991.8310272E-03,+985.1036333E-03
-206.7500E-06,+991.8938413E-03,+985.0408192E-03
-206.5000E-06,+991.8310272E-03,+985.2920755E-03
-206.2500E-06,+991.1714795E-03,+984.8837841E-03
-206.0000E-06,+991.6111780E-03,+985.0722263E-03
-205.7500E-06,+992.2079117E-03,+985.3862966E-03
-205.5000E-06,+992.0508765E-03,+985.0722263E-03
-205.2500E-06,+991.9880624E-03,+985.1978544E-03
-205.0000E-06,+992.2393187E-03,+985.2920755E-03
-204.7500E-06,+990.9830373E-03,+985.0094122E-03
-204.5000E-06,+990.8888162E-03,+985.3234825E-03
-204.2500E-06,+990.6375599E-03,+984.9151911E-03
-204.0000E-06,+990.8260021E-03,+984.6325278E-03
-203.7500E-06,+990.5433388E-03,+985.0094122E-03
-203.5000E-06,+990.3863036E-03,+984.4754926E-03
-203.2500E-06,+990.3234896E-03,+984.8523770E-03
-203.0000E-06,+990.9202232E-03,+985.3234825E-03
-202.7500E-06,+990.4805247E-03,+985.1350403E-03
-202.5000E-06,+991.0144443E-03,+984.8523770E-03
-202.2500E-06,+991.1086654E-03,+984.8523770E-03
-202.0000E-06,+990.6061529E-03,+984.9465981E-03
-201.7500E-06,+991.0458514E-03,+985.5119248E-03
-201.5000E-06,+991.5169569E-03,+985.7003670E-03
-201.2500E-06,+991.8310272E-03,+985.4177037E-03
-201.0000E-06,+991.2028865E-03,+985.1978544E-03
-200.7500E-06,+991.5483639E-03,+985.0094122E-03
-200.5000E-06,+991.5169569E-03,+984.9465981E-03
-200.2500E-06,+991.2342936E-03,+985.4491107E-03
-200.0000E-06,+990.5119318E-03,+985.1350403E-03
-199.7500E-06,-13.4453439E-03,+984.5383067E-03
-199.5000E-06,+1.6928469E-03,+984.0357941E-03
-199.2500E-06,+15.5747563E-03,+981.9001158E-03
-199.0000E-06,+28.0119421E-03,+979.7958444E-03
-198.7500E-06,+39.8838013E-03,+976.9692113E-03
-198.5000E-06,+51.6614393E-03,+974.0169500E-03
-198.2500E-06,+63.6589266E-03,+970.4365480E-03
-198.0000E-06,+75.4993788E-03,+965.6940858E-03
-197.7500E-06,+86.8373183E-03,+961.2971009E-03
-197.5000E-06,+97.4214891E-03,+955.6124276E-03
-197.2500E-06,+107.4089262E-03,+950.0847895E-03
-197.0000E-06,+117.9616899E-03,+943.8033825E-03
-196.7500E-06,+128.1061621E-03,+936.3913223E-03
-196.5000E-06,+137.9679711E-03,+929.5759957E-03
-196.2500E-06,+147.0446041E-03,+922.0697144E-03
-196.0000E-06,+155.8699809E-03,+913.2757446E-03
-195.7500E-06,+163.7845537E-03,+905.3611718E-03
-195.5000E-06,+171.9817898E-03,+895.9076544E-03
-195.2500E-06,+179.4880711E-03,+886.9252424E-03
-195.0000E-06,+187.5596791E-03,+876.6865490E-03
-194.7500E-06,+194.7204830E-03,+867.0131823E-03
-194.5000E-06,+202.4780206E-03,+856.3976045E-03
-194.2500E-06,+208.8536487E-03,+845.6878057E-03
-194.0000E-06,+215.5747541E-03,+834.9780068E-03
-193.7500E-06,+222.3900807E-03,+823.0433335E-03
-193.5000E-06,+227.4466133E-03,+811.3285095E-03
-193.2500E-06,+233.5395781E-03,+799.3624293E-03
-193.0000E-06,+239.5383217E-03,+786.6425802E-03
-192.7500E-06,+244.3121910E-03,+775.7129320E-03
-192.5000E-06,+250.4051558E-03,+762.3335352E-03
-192.2500E-06,+255.1790251E-03,+748.7342891E-03
-192.0000E-06,+259.9528944E-03,+735.2606712E-03
-191.7500E-06,+264.0672159E-03,+721.8498673E-03
-191.5000E-06,+267.3335476E-03,+708.3762493E-03
-191.2500E-06,+271.6677184E-03,+694.5571540E-03
-191.0000E-06,+274.8712359E-03,+680.2669532E-03
-190.7500E-06,+277.4780198E-03,+666.2908226E-03
-190.5000E-06,+279.4566630E-03,+651.9692148E-03
-190.2500E-06,+282.7544017E-03,+636.4227325E-03
-190.0000E-06,+286.3033966E-03,+621.5357980E-03
-189.7500E-06,+287.6853061E-03,+607.5596675E-03
-189.5000E-06,+290.8260096E-03,+592.7355471E-03
-189.2500E-06,+292.1136981E-03,+577.4717281E-03
-189.0000E-06,+294.4064116E-03,+562.0822811E-03
-188.7500E-06,+295.5370648E-03,+546.8184621E-03
-188.5000E-06,+296.8561603E-03,+532.5910753E-03
-188.2500E-06,+298.3636980E-03,+517.4214775E-03
-188.0000E-06,+298.9290246E-03,+502.1262515E-03
-187.7500E-06,+300.1224919E-03,+487.1450959E-03
-187.5000E-06,+301.0018889E-03,+472.6036388E-03
-187.2500E-06,+301.4415874E-03,+457.5596691E-03
-187.0000E-06,+300.5621904E-03,+442.0445939E-03
-186.7500E-06,+301.0332959E-03,+426.2782624E-03
-186.5000E-06,+299.9026427E-03,+409.6325339E-03
-186.2500E-06,+299.0860598E-03,+395.9704738E-03
-186.0000E-06,+298.0182206E-03,+380.7694689E-03
-185.7500E-06,+297.7983714E-03,+364.5006249E-03
-185.5000E-06,+296.3850548E-03,+349.2996200E-03
-185.2500E-06,+294.6576679E-03,+334.5697207E-03
-185.0000E-06,+293.5270146E-03,+319.4629369E-03
-184.7500E-06,+291.2657081E-03,+304.2305250E-03
-184.5000E-06,+290.1978689E-03,+289.4378116E-03
-184.2500E-06,+288.3448539E-03,+274.3938419E-03
-184.0000E-06,+286.3662107E-03,+259.2556511E-03
-183.7500E-06,+284.1677182E-03,+244.7141940E-03
-183.5000E-06,+282.2204821E-03,+230.9265057E-03
-183.2500E-06,+279.4566630E-03,+216.6991189E-03
-183.0000E-06,+277.8234972E-03,+202.4717321E-03
-182.7500E-06,+274.7142008E-03,+187.7732398E-03
-182.5000E-06,+272.1074169E-03,+174.7707274E-03
-182.2500E-06,+269.0295274E-03,+159.8837929E-03
-182.0000E-06,+266.2028943E-03,+146.2531398E-03
-181.7500E-06,+262.4968642E-03,+132.8423359E-03
-181.5000E-06,+259.3247537E-03,+119.3687180E-03
-181.2500E-06,+255.4616884E-03,+105.0471101E-03
-181.0000E-06,+251.6614372E-03,+93.5521353E-03
-180.7500E-06,+247.8297789E-03,+80.3297736E-03
-180.5000E-06,+243.7154574E-03,+67.2958542E-03
-180.2500E-06,+240.2920906E-03,+54.7330403E-03
-180.0000E-06,+236.6802816E-03,+42.6099248E-03
-179.7500E-06,+232.5973670E-03,+30.6438445E-03
-179.5000E-06,+229.0483721E-03,+19.0546487E-03
-179.2500E-06,+225.4365631E-03,+6.7744981E-03
-179.0000E-06,+220.4114375E-03,-4.5320345E-03
-178.7500E-06,+216.4541511E-03,-15.6187178E-03
-178.5000E-06,+211.9001311E-03,-26.0772604E-03
-178.2500E-06,+207.6287743E-03,-37.5408281E-03
-178.0000E-06,+203.7657090E-03,-47.9679637E-03
-177.7500E-06,+199.2430960E-03,-58.3322852E-03
-177.5000E-06,+194.7518900E-03,-68.5709785E-03
-177.2500E-06,+190.3234981E-03,-78.2757523E-03
-177.0000E-06,+184.2933474E-03,-88.7028879E-03
-176.7500E-06,+179.5194782E-03,-98.5018827E-03
-176.5000E-06,+175.3737496E-03,-107.5157017E-03
-176.2500E-06,+170.3800310E-03,-115.6187167E-03
-176.0000E-06,+166.0144532E-03,-125.2920834E-03
-175.7500E-06,+160.8636995E-03,-134.0232391E-03
-175.5000E-06,+156.8435990E-03,-142.0948471E-03
-175.2500E-06,+152.2267649E-03,-149.2870581E-03
-175.0000E-06,+146.9817901E-03,-157.5471082E-03
-174.7500E-06,+142.8360615E-03,-164.9591684E-03
-174.5000E-06,+137.7795288E-03,-173.2192186E-03
-174.2500E-06,+133.3825440E-03,-179.9403241E-03
-174.0000E-06,+128.9855591E-03,-187.2581632E-03
-173.7500E-06,+123.3636999E-03,-193.2883139E-03
-173.5000E-06,+118.3071672E-03,-199.9466053E-03
-173.2500E-06,+113.7531472E-03,-205.5684645E-03
-173.0000E-06,+109.1991271E-03,-212.1639418E-03
-172.7500E-06,+103.7343031E-03,-217.7229870E-03
-172.5000E-06,+99.1802830E-03,-223.1564040E-03
-172.2500E-06,+93.4956097E-03,-228.6840421E-03
-172.0000E-06,+88.7217404E-03,-233.8976099E-03
-171.7500E-06,+84.4817907E-03,-239.2368058E-03
-171.5000E-06,+80.3674692E-03,-243.4139415E-03
-171.2500E-06,+75.5621928E-03,-247.4968560E-03
-171.0000E-06,+70.6312884E-03,-251.2971072E-03
-170.7500E-06,+66.2028965E-03,-255.4742429E-03
-170.5000E-06,+62.4968663E-03,-258.8976097E-03
-170.2500E-06,+57.1890775E-03,-262.1953483E-03
-170.0000E-06,+53.3574192E-03,-265.3988659E-03
-169.7500E-06,+48.9918414E-03,-267.6601724E-03
-169.5000E-06,+44.2807861E-03,-271.3347954E-03
-169.2500E-06,+40.4805349E-03,-273.6589160E-03
-169.0000E-06,+35.5182234E-03,-275.6689663E-03
-168.7500E-06,+32.0006355E-03,-278.8410768E-03
-168.5000E-06,+26.9126959E-03,-279.8146949E-03
-168.2500E-06,+22.4528969E-03,-281.4164536E-03
-168.0000E-06,+18.4642035E-03,-283.4579109E-03
-167.7500E-06,+14.1300327E-03,-285.2795189E-03
-167.5000E-06,+10.0157111E-03,-286.1903229E-03
-167.2500E-06,+6.2468669E-03,-286.6614285E-03
-167.0000E-06,+1.6928469E-03,-287.6664536E-03
-166.7500E-06,-1.8875551E-03,-289.0483631E-03
-166.5000E-06,-4.6827812E-03,-289.2682123E-03
-166.2500E-06,-8.5772535E-03,-288.9541420E-03
-166.0000E-06,-11.7807711E-03,-289.7079108E-03
-165.7500E-06,-15.2355449E-03,-289.2682123E-03
-165.5000E-06,-18.7217258E-03,-288.7342927E-03
-165.2500E-06,-22.3649418E-03,-288.6400716E-03
-165.0000E-06,-25.4428312E-03,-287.2581621E-03
-164.7500E-06,-28.7719769E-03,-286.8498707E-03
-164.5000E-06,-31.8184593E-03,-285.6878104E-03
-164.2500E-06,-34.7707206E-03,-284.7770064E-03
-164.0000E-06,-38.3197155E-03,-283.0810265E-03
-163.7500E-06,-41.4918260E-03,-281.3222325E-03
-163.5000E-06,-43.8787607E-03,-280.1287652E-03
-163.2500E-06,-47.5219767E-03,-279.0295190E-03
-163.0000E-06,-50.0659465E-03,-277.4591672E-03
-162.7500E-06,-53.0496148E-03,-275.4491170E-03
-162.5000E-06,-56.5672027E-03,-273.2506246E-03
-162.2500E-06,-58.3888108E-03,-271.1149462E-03
-162.0000E-06,-61.5609213E-03,-268.5081623E-03
-161.7500E-06,-63.2254941E-03,-266.3410769E-03
-161.5000E-06,-65.5496147E-03,-263.4516297E-03
-161.2500E-06,-68.4076549E-03,-260.7820317E-03
-161.0000E-06,-70.1036348E-03,-257.6413283E-03
-160.7500E-06,-71.3599161E-03,-255.3486147E-03
-160.5000E-06,-73.6840367E-03,-252.3021323E-03
-160.2500E-06,-74.3435845E-03,-249.6639414E-03
-160.0000E-06,-77.3586598E-03,-246.3033887E-03
-159.7500E-06,-78.4579060E-03,-242.5973586E-03
-159.5000E-06,-80.5621774E-03,-239.7707254E-03
-159.2500E-06,-82.6036346E-03,-236.6300220E-03
-159.0000E-06,-84.3624286E-03,-232.5785145E-03
-158.7500E-06,-85.9327803E-03,-229.0295195E-03
-158.5000E-06,-86.9378054E-03,-226.4541427E-03
-158.2500E-06,-88.6337853E-03,-222.4026352E-03
-158.0000E-06,-90.2041371E-03,-218.4453488E-03
-157.7500E-06,-91.2405692E-03,-214.8021327E-03
-157.5000E-06,-93.6275038E-03,-211.1589167E-03
-157.2500E-06,-93.1878054E-03,-206.9189670E-03
-157.0000E-06,-95.6375541E-03,-202.7418314E-03
-156.7500E-06,-95.5747400E-03,-198.8473590E-03
-156.5000E-06,-96.3285088E-03,-195.2355500E-03
-156.2500E-06,-97.2079058E-03,-191.5295199E-03
-156.0000E-06,-97.3963480E-03,-186.6614295E-03
-155.7500E-06,-97.8360465E-03,-182.5785150E-03
-155.5000E-06,-98.0873028E-03,-177.8046457E-03
-155.2500E-06,-98.7782576E-03,-172.7795201E-03
-155.0000E-06,-98.5898154E-03,-169.4817815E-03
-154.7500E-06,-99.8775038E-03,-164.6450981E-03
-154.5000E-06,-100.0345390E-03,-160.3423343E-03
-154.2500E-06,-99.9717249E-03,-156.3536409E-03
-154.0000E-06,-101.5420766E-03,-152.0508771E-03
-153.7500E-06,-101.6048907E-03,-147.4654500E-03
-153.5000E-06,-101.5420766E-03,-143.4767566E-03
-153.2500E-06,-102.5471017E-03,-139.1111788E-03
-153.0000E-06,-102.0131821E-03,-135.3109276E-03
-152.7500E-06,-101.8561470E-03,-130.6312794E-03
-152.5000E-06,-102.0759962E-03,-125.5119327E-03
-152.2500E-06,-101.2594133E-03,-121.2091689E-03
-152.0000E-06,-101.0709711E-03,-117.1890685E-03
-151.7500E-06,-100.0031319E-03,-113.3260032E-03
-151.5000E-06,-99.6576545E-03,-108.4265057E-03
-151.2500E-06,-99.6576545E-03,-104.2179631E-03
-151.0000E-06,-99.2807701E-03,-99.9780134E-03
-150.7500E-06,-98.2757450E-03,-95.5182144E-03
-150.5000E-06,-98.4013731E-03,-91.2154506E-03
-150.2500E-06,-97.3021269E-03,-86.8498728E-03
-150.0000E-06,-96.7368003E-03,-83.1438427E-03
-149.7500E-06,-96.7368003E-03,-78.9981141E-03
-149.5000E-06,-96.4541370E-03,-74.5069081E-03
-149.2500E-06,-94.6639360E-03,-70.1413303E-03
-149.0000E-06,-94.9151923E-03,-66.3410791E-03
-148.7500E-06,-93.9101672E-03,-63.1375615E-03
-148.5000E-06,-93.8787601E-03,-58.3950992E-03
-148.2500E-06,-92.3084084E-03,-55.0031395E-03
-148.0000E-06,-90.8636848E-03,-50.6061546E-03
-147.7500E-06,-90.0471019E-03,-46.7744963E-03
-147.5000E-06,-88.6337853E-03,-42.5973607E-03
-147.2500E-06,-88.0684587E-03,-39.2682150E-03
-147.0000E-06,-86.9692125E-03,-36.0646975E-03
-146.7500E-06,-85.9641873E-03,-31.9189689E-03
-146.5000E-06,-85.2104185E-03,-27.1450996E-03
-146.2500E-06,-83.6086597E-03,-24.1614313E-03
-146.0000E-06,-81.9440869E-03,-21.3033911E-03
-145.7500E-06,-81.9440869E-03,-17.5659539E-03
-145.5000E-06,-80.7192125E-03,-14.7393208E-03
-145.2500E-06,-79.6827804E-03,-10.7192204E-03
-145.0000E-06,-78.3322779E-03,-7.4214817E-03
-144.7500E-06,-77.4842879E-03,-4.7518837E-03
-144.5000E-06,-75.8511221E-03,-1.5483662E-03
-144.2500E-06,-75.3486096E-03,+1.5923373E-03
-144.0000E-06,-74.4378056E-03,+4.7644478E-03
-143.7500E-06,-72.6476046E-03,+6.6174629E-03
-143.5000E-06,-71.3913232E-03,+10.1978649E-03
-143.2500E-06,-69.9151925E-03,+13.0244980E-03
-143.0000E-06,-68.1878056E-03,+16.3536437E-03
-142.7500E-06,-67.0885594E-03,+19.3687190E-03
-142.5000E-06,-64.6702177E-03,+21.7870607E-03
-142.2500E-06,-63.3825293E-03,+24.4880657E-03
-142.0000E-06,-62.9114238E-03,+27.2832918E-03
-141.7500E-06,-60.2732328E-03,+29.6388194E-03
-141.5000E-06,-58.9227303E-03,+31.9001259E-03
-141.2500E-06,-57.4465997E-03,+33.7845480E-03
-141.0000E-06,-56.4729816E-03,+36.7054023E-03
-140.7500E-06,-55.1538862E-03,+38.3071610E-03
-140.5000E-06,-53.8347907E-03,+40.7883168E-03
-140.2500E-06,-52.4842882E-03,+42.9554022E-03
-140.0000E-06,-51.3536350E-03,+44.4315328E-03
-139.7500E-06,-50.2229817E-03,+46.2845479E-03
-139.5000E-06,-48.7468511E-03,+48.5458544E-03
-139.2500E-06,-47.8360471E-03,+49.7079147E-03
-139.0000E-06,-46.2656953E-03,+51.7807790E-03
-138.7500E-06,-44.5697154E-03,+53.6652011E-03
-138.5000E-06,-42.9365496E-03,+54.1048996E-03
-138.2500E-06,-41.7744893E-03,+55.9893216E-03
-138.0000E-06,-39.8272532E-03,+57.5596734E-03
-137.7500E-06,-38.6965999E-03,+58.9415829E-03
-137.5000E-06,-36.8749919E-03,+60.0094221E-03
-137.2500E-06,-35.9327808E-03,+61.0144472E-03
-137.0000E-06,-34.1111728E-03,+62.9302763E-03
-136.7500E-06,-33.1061477E-03,+64.0295226E-03
-136.5000E-06,-31.7242382E-03,+64.3435929E-03
-136.2500E-06,-30.6249920E-03,+65.5684673E-03
-136.0000E-06,-30.2795146E-03,+66.7619346E-03
-135.7500E-06,-28.8976050E-03,+67.6099245E-03
-135.5000E-06,-27.7669518E-03,+68.5521356E-03
-135.2500E-06,-26.4792634E-03,+69.4001255E-03
-135.0000E-06,-25.3172031E-03,+69.2744974E-03
-134.7500E-06,-24.3749920E-03,+70.0596733E-03
-134.5000E-06,-22.7732332E-03,+70.6564069E-03
-134.2500E-06,-21.1400674E-03,+70.8448491E-03
-134.0000E-06,-20.3548916E-03,+71.3159547E-03
-133.7500E-06,-18.5018765E-03,+71.7870602E-03
-133.5000E-06,-17.7167006E-03,+72.3209798E-03
-133.2500E-06,-16.3976052E-03,+72.3209798E-03
-133.0000E-06,-15.4868012E-03,+72.8234923E-03
-132.7500E-06,-13.2883087E-03,+73.1375627E-03
-132.5000E-06,-11.8121781E-03,+73.6400752E-03
-132.2500E-06,-11.2782585E-03,+72.3209798E-03
-132.0000E-06,-10.3988615E-03,+73.2631908E-03
-131.7500E-06,-9.6764997E-03,+73.3888189E-03
-131.5000E-06,-9.1425801E-03,+72.9177134E-03
-131.2500E-06,-8.4516254E-03,+73.3574119E-03
-131.0000E-06,-7.9805198E-03,+72.1011305E-03
-130.7500E-06,-7.1639369E-03,+72.7292712E-03
-130.5000E-06,-6.0646907E-03,+71.9755024E-03
-130.2500E-06,-5.3737359E-03,+71.4101758E-03
-130.0000E-06,-4.4315249E-03,+71.4729898E-03
-129.7500E-06,-3.6777561E-03,+70.7820351E-03
